交易編號,類型,日期和時間,訊號,價格 TWD,大小（數量）,大小（值）,淨損益 TWD,淨損益 %,有利波動 TWD,有利波動 %,不利波動 TWD,不利波動 %,累計損益 TWD,累計損益 %
4239,多頭出場,2024-12-04 22:35,Trend Rev,23252,1,1165350,-2790,-0.24,430,0.04,-3870,-0.33,1220890,305.22
4239,多頭進場,2024-12-04 21:40,L_Add,23307,1,1165350,-2790,-0.24,430,0.04,-3870,-0.33,1220890,305.22
4240,多頭出場,2024-12-05 04:30,L_G_Cut,23331,1,1164950,1560,0.13,3280,0.28,-1720,-0.15,1222390,305.60
4240,多頭進場,2024-12-05 00:00,L_Cmd,23299,1,1164950,1560,0.13,3280,0.28,-1720,-0.15,1222390,305.60
4241,多頭出場,2024-12-05 08:45,L_Exit_Add,23259,1,1166550,-3640,-0.31,1680,0.14,-3620,-0.31,1218770,304.69
4241,多頭進場,2024-12-05 00:25,L_Add,23331,1,1166550,-3640,-0.31,1680,0.14,-3620,-0.31,1218770,304.69
4242,多頭出場,2024-12-05 08:50,Trend Rev,23281,1,1167600,-3590,-0.31,630,0.05,-5470,-0.47,1215200,303.80
4242,多頭進場,2024-12-05 03:15,L_Add,23352,1,1167600,-3590,-0.31,630,0.05,-5470,-0.47,1215200,303.80
4243,多頭出場,2024-12-05 08:50,Trend Rev,23281,1,1168000,-3990,-0.34,80,0.01,-5870,-0.50,1211230,302.81
4243,多頭進場,2024-12-05 03:25,L_G_進,23360,1,1168000,-3990,-0.34,80,0.01,-5870,-0.50,1211230,302.81
4244,多頭出場,2024-12-06 00:20,L_Exit,23403,1,1166450,3660,0.31,3730,0.32,-1270,-0.11,1214830,303.71
4244,多頭進場,2024-12-05 22:00,L_Cmd,23329,1,1166450,3660,0.31,3730,0.32,-1270,-0.11,1214830,303.71
4245,多頭出場,2024-12-06 00:20,L_Exit_G,23403,1,1167350,2760,0.24,2830,0.24,-2170,-0.19,1217610,304.40
4245,多頭進場,2024-12-05 22:45,L_Add,23347,1,1167350,2760,0.24,2830,0.24,-2170,-0.19,1217610,304.40
4246,多頭出場,2024-12-06 00:30,L_Exit_Add,23441,1,1168600,3410,0.29,3480,0.30,-420,-0.04,1221000,305.25
4246,多頭進場,2024-12-06 00:10,L_Add,23372,1,1168600,3410,0.29,3480,0.30,-420,-0.04,1221000,305.25
4247,多頭出場,2024-12-06 01:15,L_Exit_Add,23453,1,1168500,4110,0.35,4180,0.36,-320,-0.03,1225110,306.28
4247,多頭進場,2024-12-06 00:15,L_G_進,23370,1,1168500,4110,0.35,4180,0.36,-320,-0.03,1225110,306.28
4248,多頭出場,2024-12-06 02:20,L_G_Cut,23387,1,1170200,-890,-0.08,2480,0.21,-970,-0.08,1224240,306.06
4248,多頭進場,2024-12-06 00:25,L_Add,23404,1,1170200,-890,-0.08,2480,0.21,-970,-0.08,1224240,306.06
4249,多頭出場,2024-12-06 02:20,L_G_Cut,23387,1,1171150,-1840,-0.16,1530,0.13,-1920,-0.16,1222420,305.61
4249,多頭進場,2024-12-06 00:30,L_G_進,23423,1,1171150,-1840,-0.16,1530,0.13,-1920,-0.16,1222420,305.61
4250,多頭出場,2024-12-06 04:30,Trend Rev,23353,1,1171200,-3590,-0.31,1480,0.13,-3670,-0.31,1218850,304.71
4250,多頭進場,2024-12-06 00:35,L_G_進,23424,1,1171200,-3590,-0.31,1480,0.13,-3670,-0.31,1218850,304.71
4251,多頭出場,2024-12-06 22:35,L_Exit,23254,1,1165350,-2690,-0.23,1030,0.09,-2670,-0.23,1216160,304.04
4251,多頭進場,2024-12-06 21:35,L_Cmd,23307,1,1165350,-2690,-0.23,1030,0.09,-2670,-0.23,1216160,304.04
4252,多頭出場,2024-12-09 23:35,L_Exit,23367,1,1171100,-2790,-0.24,2730,0.23,-2770,-0.24,1213350,303.34
4252,多頭進場,2024-12-09 22:45,L_Cmd,23422,1,1171100,-2790,-0.24,2730,0.23,-2770,-0.24,1213350,303.34
4253,多頭出場,2024-12-09 23:35,L_Exit_Add,23365,1,1173300,-5090,-0.43,530,0.05,-5070,-0.43,1208280,302.07
4253,多頭進場,2024-12-09 22:55,L_Add,23466,1,1173300,-5090,-0.43,530,0.05,-5070,-0.43,1208280,302.07
4254,空頭出場,2024-12-11 00:05,S_Exit,22951,1,1151750,4160,0.36,4230,0.37,-1720,-0.15,1212400,303.10
4254,空頭進場,2024-12-10 23:00,S_Cmd,23035,1,1151750,4160,0.36,4230,0.37,-1720,-0.15,1212400,303.10
4255,空頭出場,2024-12-11 00:45,S_Exit_Add,22921,1,1150050,3960,0.34,4030,0.35,-2220,-0.19,1216340,304.08
4255,空頭進場,2024-12-10 23:30,S_Add,23001,1,1150050,3960,0.34,4030,0.35,-2220,-0.19,1216340,304.08
4256,空頭出場,2024-12-11 00:50,S_Exit_G,22916,1,1149500,3660,0.32,3730,0.32,-820,-0.07,1220000,305.00
4256,空頭進場,2024-12-10 23:55,S_Add,22990,1,1149500,3660,0.32,3730,0.32,-820,-0.07,1220000,305.00
4257,空頭出場,2024-12-11 01:10,S_Exit_Add,22909,1,1147700,2210,0.19,2280,0.20,-1520,-0.13,1222210,305.55
4257,空頭進場,2024-12-11 00:10,S_Add,22954,1,1147700,2210,0.19,2280,0.20,-1520,-0.13,1222210,305.55
4258,空頭出場,2024-12-11 01:35,S_Exit_G,22896,1,1147650,2810,0.24,2880,0.25,-170,-0.01,1225040,306.26
4258,空頭進場,2024-12-11 00:30,S_G_進,22953,1,1147650,2810,0.24,2880,0.25,-170,-0.01,1225040,306.26
4259,空頭出場,2024-12-11 01:50,S_Exit_G,22877,1,1146750,2860,0.25,2930,0.26,-670,-0.06,1227920,306.98
4259,空頭進場,2024-12-11 00:50,S_G_進,22935,1,1146750,2860,0.25,2930,0.26,-670,-0.06,1227920,306.98
4260,空頭出場,2024-12-11 02:00,S_Exit_Add,22872,1,1145900,2260,0.20,2330,0.20,-1520,-0.13,1230200,307.55
4260,空頭進場,2024-12-11 00:55,S_G_進,22918,1,1145900,2260,0.20,2330,0.20,-1520,-0.13,1230200,307.55
4261,空頭出場,2024-12-11 08:45,S_Exit,22902,1,1142850,-2290,-0.20,730,0.06,-2270,-0.20,1227910,306.98
4261,空頭進場,2024-12-11 03:55,S_Cmd,22857,1,1142850,-2290,-0.20,730,0.06,-2270,-0.20,1227910,306.98
4262,空頭出場,2024-12-11 12:25,S_Exit,22858,1,1146550,3610,0.31,3680,0.32,-270,-0.02,1231480,307.87
4262,空頭進場,2024-12-11 12:05,S_Cmd,22931,1,1146550,3610,0.31,3680,0.32,-270,-0.02,1231480,307.87
4263,空頭出場,2024-12-11 12:40,S_Exit_Add,22833,1,1145400,3710,0.32,3780,0.33,-220,-0.02,1235170,308.79
4263,空頭進場,2024-12-11 12:20,S_Add,22908,1,1145400,3710,0.32,3780,0.33,-220,-0.02,1235170,308.79
4264,空頭出場,2024-12-11 12:40,S_Exit_G,22833,1,1144000,2310,0.20,2380,0.21,-120,-0.01,1237500,309.38
4264,空頭進場,2024-12-11 12:25,S_Add,22880,1,1144000,2310,0.20,2380,0.21,-120,-0.01,1237500,309.38
4265,空頭出場,2024-12-11 12:45,Vol Bot,22842,1,1143100,960,0.08,1480,0.13,-220,-0.02,1238480,309.62
4265,空頭進場,2024-12-11 12:35,S_Add,22862,1,1143100,960,0.08,1480,0.13,-220,-0.02,1238480,309.62
4266,空頭出場,2024-12-11 12:45,Vol Bot,22842,1,1142750,610,0.05,1130,0.10,-70,-0.01,1239110,309.78
4266,空頭進場,2024-12-11 12:40,S_G_進,22855,1,1142750,610,0.05,1130,0.10,-70,-0.01,1239110,309.78
4267,空頭出場,2024-12-12 22:35,S_Exit,22969,1,1145750,-2740,-0.24,530,0.05,-2720,-0.24,1236370,309.09
4267,空頭進場,2024-12-12 22:20,S_Cmd,22915,1,1145750,-2740,-0.24,530,0.05,-2720,-0.24,1236370,309.09
4268,空頭出場,2024-12-13 08:45,S_Exit,22982,1,1145200,-3940,-0.34,2680,0.23,-3920,-0.34,1232410,308.10
4268,空頭進場,2024-12-12 23:00,S_Cmd,22904,1,1145200,-3940,-0.34,2680,0.23,-3920,-0.34,1232410,308.10
4269,空頭出場,2024-12-13 08:45,S_Exit_Add,22997,1,1143300,-6590,-0.58,780,0.07,-6570,-0.57,1225840,306.46
4269,空頭進場,2024-12-12 23:10,S_Add,22866,1,1143300,-6590,-0.58,780,0.07,-6570,-0.57,1225840,306.46
4270,多頭出場,2024-12-13 22:30,L_Exit,23162,1,1154500,3560,0.31,3630,0.31,-120,-0.01,1229360,307.34
4270,多頭進場,2024-12-13 21:40,L_Cmd,23090,1,1154500,3560,0.31,3630,0.31,-120,-0.01,1229360,307.34
4271,多頭出場,2024-12-13 22:30,L_Exit_Add,23162,1,1155400,2660,0.23,2730,0.24,-920,-0.08,1232040,308.01
4271,多頭進場,2024-12-13 21:55,L_Add,23108,1,1155400,2660,0.23,2730,0.24,-920,-0.08,1232040,308.01
4272,多頭出場,2024-12-13 22:45,L_Exit_Add,23197,1,1156150,3660,0.32,3730,0.32,-1670,-0.14,1235680,308.92
4272,多頭進場,2024-12-13 22:00,L_Add,23123,1,1156150,3660,0.32,3730,0.32,-1670,-0.14,1235680,308.92
4273,多頭出場,2024-12-13 23:45,L_G_Cut,23129,1,1157750,-1340,-0.12,3530,0.30,-2120,-0.18,1234320,308.58
4273,多頭進場,2024-12-13 22:35,L_Add,23155,1,1157750,-1340,-0.12,3530,0.30,-2120,-0.18,1234320,308.58
4274,多頭出場,2024-12-13 23:55,L_Exit_Add,23085,1,1158700,-4490,-0.39,2580,0.22,-4470,-0.39,1229850,307.46
4274,多頭進場,2024-12-13 22:45,L_Add,23174,1,1158700,-4490,-0.39,2580,0.22,-4470,-0.39,1229850,307.46
4275,多頭出場,2024-12-13 23:55,L_Exit_Add,23074,1,1159250,-5590,-0.48,2030,0.18,-5570,-0.48,1224280,306.07
4275,多頭進場,2024-12-13 22:50,L_Add,23185,1,1159250,-5590,-0.48,2030,0.18,-5570,-0.48,1224280,306.07
4276,多頭出場,2024-12-14 00:00,L_Exit_Add,23055,1,1159850,-7140,-0.62,1430,0.12,-7120,-0.61,1217160,304.29
4276,多頭進場,2024-12-13 23:00,L_G_進,23197,1,1159850,-7140,-0.62,1430,0.12,-7120,-0.61,1217160,304.29
4277,多頭出場,2024-12-16 08:45,L_Exit,23234,1,1156650,5010,0.43,5080,0.44,-370,-0.03,1222170,305.54
4277,多頭進場,2024-12-14 03:10,L_Cmd,23133,1,1156650,5010,0.43,5080,0.44,-370,-0.03,1222170,305.54
4278,多頭出場,2024-12-16 09:05,Vol Top,23255,1,1159700,3010,0.26,3730,0.32,-520,-0.04,1225140,306.29
4278,多頭進場,2024-12-16 08:50,L_Cmd,23194,1,1159700,3010,0.26,3730,0.32,-520,-0.04,1225140,306.29
4279,多頭出場,2024-12-16 09:35,L_Exit_Add,23141,1,1162100,-5090,-0.44,1330,0.11,-5070,-0.44,1220070,305.02
4279,多頭進場,2024-12-16 09:00,L_Add,23242,1,1162100,-5090,-0.44,1330,0.11,-5070,-0.44,1220070,305.02
4280,多頭出場,2024-12-16 09:35,L_Exit,23136,1,1162750,-5990,-0.52,630,0.05,-5970,-0.51,1214100,303.52
4280,多頭進場,2024-12-16 09:05,L_Add,23255,1,1162750,-5990,-0.52,630,0.05,-5970,-0.51,1214100,303.52
4281,空頭出場,2024-12-16 19:00,Trend Rev,23041,1,1150200,-1890,-0.16,2880,0.25,-2070,-0.18,1212190,303.05
4281,空頭進場,2024-12-16 11:50,S_Cmd,23004,1,1150200,-1890,-0.16,2880,0.25,-2070,-0.18,1212190,303.05
4282,空頭出場,2024-12-16 19:00,Trend Rev,23041,1,1148650,-3440,-0.30,1330,0.12,-3620,-0.32,1208770,302.19
4282,空頭進場,2024-12-16 12:20,S_Add,22973,1,1148650,-3440,-0.30,1330,0.12,-3620,-0.32,1208770,302.19
4283,多頭出場,2024-12-16 23:35,L_Exit,23036,1,1154100,-2340,-0.20,1580,0.14,-2320,-0.20,1206410,301.60
4283,多頭進場,2024-12-16 22:40,L_Cmd,23082,1,1154100,-2340,-0.20,1580,0.14,-2320,-0.20,1206410,301.60
4284,多頭出場,2024-12-16 23:45,Trend Rev,23035,1,1155500,-3790,-0.33,180,0.02,-4120,-0.36,1202640,300.66
4284,多頭進場,2024-12-16 23:05,L_Add,23110,1,1155500,-3790,-0.33,180,0.02,-4120,-0.36,1202640,300.66
4285,空頭出場,2024-12-17 00:50,S_Exit,23058,1,1149850,-3090,-0.27,380,0.03,-3070,-0.27,1199550,299.89
4285,空頭進場,2024-12-17 00:00,S_Cmd,22997,1,1149850,-3090,-0.27,380,0.03,-3070,-0.27,1199550,299.89
4286,多頭出場,2024-12-17 04:40,L_G_Cut,23139,1,1154050,2860,0.25,4580,0.40,-320,-0.03,1202350,300.59
4286,多頭進場,2024-12-17 01:00,L_Cmd,23081,1,1154050,2860,0.25,4580,0.40,-320,-0.03,1202350,300.59
4287,多頭出場,2024-12-17 08:45,L_Exit_Add,23093,1,1157800,-3190,-0.28,830,0.07,-3170,-0.27,1199180,299.80
4287,多頭進場,2024-12-17 03:05,L_Add,23156,1,1157800,-3190,-0.28,830,0.07,-3170,-0.27,1199180,299.80
4288,多頭出場,2024-12-17 08:45,L_Exit_Add,23092,1,1157850,-3290,-0.28,780,0.07,-3270,-0.28,1195910,298.98
4288,多頭進場,2024-12-17 03:10,L_Add,23157,1,1157850,-3290,-0.28,780,0.07,-3270,-0.28,1195910,298.98
4289,多頭出場,2024-12-17 09:00,Trend Rev,23096,1,1158300,-3540,-0.31,330,0.03,-4220,-0.36,1192390,298.10
4289,多頭進場,2024-12-17 03:15,L_G_進,23166,1,1158300,-3540,-0.31,330,0.03,-4220,-0.36,1192390,298.10
4290,多頭出場,2024-12-17 10:35,L_Exit,23107,1,1159150,-3840,-0.33,1530,0.13,-3820,-0.33,1188550,297.14
4290,多頭進場,2024-12-17 09:25,L_Cmd,23183,1,1159150,-3840,-0.33,1530,0.13,-3820,-0.33,1188550,297.14
4291,空頭出場,2024-12-17 22:50,S_Exit,22938,1,1149650,2710,0.24,2780,0.24,-670,-0.06,1191240,297.81
4291,空頭進場,2024-12-17 22:35,S_Cmd,22993,1,1149650,2710,0.24,2780,0.24,-670,-0.06,1191240,297.81
4292,空頭出場,2024-12-17 22:55,Vol Bot,22950,1,1147750,210,0.02,880,0.08,-20,0.00,1191470,297.87
4292,空頭進場,2024-12-17 22:50,S_Add,22955,1,1147750,210,0.02,880,0.08,-20,0.00,1191470,297.87
4293,空頭出場,2024-12-18 00:05,S_Exit,22988,1,1146850,-2590,-0.23,1430,0.12,-2570,-0.22,1188880,297.22
4293,空頭進場,2024-12-17 23:05,S_Cmd,22937,1,1146850,-2590,-0.23,1430,0.12,-2570,-0.22,1188880,297.22
4294,空頭出場,2024-12-18 03:35,Trend Rev,23028,1,1151050,-390,-0.03,0,0.00,-720,-0.06,1188490,297.12
4294,空頭進場,2024-12-18 03:25,S_Cmd,23021,1,1151050,-390,-0.03,0,0.00,-720,-0.06,1188490,297.12
4295,多頭出場,2024-12-18 11:30,Trend Rev,23037,1,1153900,-2090,-0.18,2130,0.18,-2070,-0.18,1186380,296.59
4295,多頭進場,2024-12-18 09:50,L_Cmd,23078,1,1153900,-2090,-0.18,2130,0.18,-2070,-0.18,1186380,296.59
4296,多頭出場,2024-12-18 11:30,Trend Rev,23037,1,1155650,-3840,-0.33,380,0.03,-3820,-0.33,1182560,295.64
4296,多頭進場,2024-12-18 10:15,L_Add,23113,1,1155650,-3840,-0.33,380,0.03,-3820,-0.33,1182560,295.64
4297,多頭出場,2024-12-18 13:00,L_Exit,23153,1,1162000,-4390,-0.38,330,0.03,-4370,-0.38,1178170,294.54
4297,多頭進場,2024-12-18 12:45,L_Cmd,23240,1,1162000,-4390,-0.38,330,0.03,-4370,-0.38,1178170,294.54
4298,多頭出場,2024-12-19 03:00,L_Exit,23287,1,1167250,-2940,-0.25,2030,0.17,-2920,-0.25,1175230,293.81
4298,多頭進場,2024-12-18 23:45,L_Cmd,23345,1,1167250,-2940,-0.25,2030,0.17,-2920,-0.25,1175230,293.81
4299,空頭出場,2024-12-19 04:25,S_Exit,22861,1,1151550,8460,0.73,8530,0.74,-70,-0.01,1183650,295.91
4299,空頭進場,2024-12-19 04:00,S_Cmd,23031,1,1151550,8460,0.73,8530,0.74,-70,-0.01,1183650,295.91
4300,空頭出場,2024-12-19 04:30,S_Exit_Add,22778,1,1148350,9410,0.82,9480,0.83,-1870,-0.16,1193060,298.27
4300,空頭進場,2024-12-19 04:05,S_Add,22967,1,1148350,9410,0.82,9480,0.83,-1870,-0.16,1193060,298.27
4301,空頭出場,2024-12-19 04:30,S_Exit_Add,22778,1,1146000,7060,0.62,7130,0.62,-2320,-0.20,1200140,300.04
4301,空頭進場,2024-12-19 04:20,S_Add,22920,1,1146000,7060,0.62,7130,0.62,-2320,-0.20,1200140,300.04
4302,空頭出場,2024-12-19 04:35,S_Exit_Add,22667,1,1143250,9860,0.86,9930,0.87,-320,-0.03,1210000,302.50
4302,空頭進場,2024-12-19 04:30,S_Add,22865,1,1143250,9860,0.86,9930,0.87,-320,-0.03,1210000,302.50
4303,空頭出場,2024-12-19 04:40,S_Exit_Add,22611,1,1139550,8960,0.79,9030,0.79,-670,-0.06,1218960,304.74
4303,空頭進場,2024-12-19 04:35,S_Add,22791,1,1139550,8960,0.79,9030,0.79,-670,-0.06,1218960,304.74
4304,空頭出場,2024-12-19 15:25,S_Exit_Add,22921,1,1133450,-12640,-1.12,3330,0.29,-12620,-1.11,1206340,301.58
4304,空頭進場,2024-12-19 04:40,S_Add,22669,1,1133450,-12640,-1.12,3330,0.29,-12620,-1.11,1206340,301.58
4305,空頭出場,2024-12-19 23:05,S_Exit,22835,1,1145800,4010,0.35,4080,0.36,-1420,-0.12,1210310,302.58
4305,空頭進場,2024-12-19 22:40,S_Cmd,22916,1,1145800,4010,0.35,4080,0.36,-1420,-0.12,1210310,302.58
4306,空頭出場,2024-12-20 01:55,Vol Bot,22820,1,1143950,2910,0.25,4230,0.37,-2270,-0.20,1213200,303.30
4306,空頭進場,2024-12-19 22:55,S_Add,22879,1,1143950,2910,0.25,4230,0.37,-2270,-0.20,1213200,303.30
4307,空頭出場,2024-12-20 01:55,Vol Bot,22820,1,1143700,2660,0.23,3980,0.35,-2520,-0.22,1215880,303.97
4307,空頭進場,2024-12-19 23:05,S_Add,22874,1,1143700,2660,0.23,3980,0.35,-2520,-0.22,1215880,303.97
4308,空頭出場,2024-12-20 01:55,Vol Bot,22820,1,1141750,710,0.06,2030,0.18,-3270,-0.29,1216610,304.15
4308,空頭進場,2024-12-19 23:30,S_Add,22835,1,1141750,710,0.06,2030,0.18,-3270,-0.29,1216610,304.15
4309,空頭出場,2024-12-20 01:55,Vol Bot,22820,1,1140700,-340,-0.03,980,0.09,-4320,-0.38,1216290,304.07
4309,空頭進場,2024-12-19 23:35,S_G_進,22814,1,1140700,-340,-0.03,980,0.09,-4320,-0.38,1216290,304.07
4310,空頭出場,2024-12-20 11:30,S_Exit,22656,1,1137100,4260,0.37,4330,0.38,-2570,-0.23,1220490,305.12
4310,空頭進場,2024-12-20 08:50,S_Cmd,22742,1,1137100,4260,0.37,4330,0.38,-2570,-0.23,1220490,305.12
4311,空頭出場,2024-12-20 11:45,S_Exit_G,22634,1,1134500,2760,0.24,2830,0.25,-3820,-0.34,1223270,305.82
4311,空頭進場,2024-12-20 09:50,S_Add,22690,1,1134500,2760,0.24,2830,0.25,-3820,-0.34,1223270,305.82
4312,空頭出場,2024-12-20 12:25,S_Exit_Add,22607,1,1133850,3460,0.31,3530,0.31,-4470,-0.39,1226710,306.68
4312,空頭進場,2024-12-20 10:20,S_Add,22677,1,1133850,3460,0.31,3530,0.31,-4470,-0.39,1226710,306.68
4313,空頭出場,2024-12-20 12:30,S_Exit_Add,22590,1,1133700,4160,0.37,4230,0.37,-1070,-0.09,1230870,307.72
4313,空頭進場,2024-12-20 11:20,S_G_進,22674,1,1133700,4160,0.37,4230,0.37,-1070,-0.09,1230870,307.72
4314,空頭出場,2024-12-20 12:30,S_Exit_G,22590,1,1131950,2410,0.21,2480,0.22,-1420,-0.13,1233300,308.33
4314,空頭進場,2024-12-20 11:50,S_Add,22639,1,1131950,2410,0.21,2480,0.22,-1420,-0.13,1233300,308.33
4315,空頭出場,2024-12-20 17:05,S_Exit_G,22558,1,1130600,2660,0.24,2730,0.24,-6770,-0.60,1235980,309.00
4315,空頭進場,2024-12-20 12:20,S_G_進,22612,1,1130600,2660,0.24,2730,0.24,-6770,-0.60,1235980,309.00
4316,空頭出場,2024-12-20 17:10,Vol Bot,22574,1,1130450,1710,0.15,2580,0.23,-6920,-0.61,1237710,309.43
4316,空頭進場,2024-12-20 12:30,S_G_進,22609,1,1130450,1710,0.15,2580,0.23,-6920,-0.61,1237710,309.43
4317,多頭出場,2024-12-23 13:00,L_Exit_G,23209,1,1154350,6060,0.52,6130,0.53,-620,-0.05,1243710,310.93
4317,多頭進場,2024-12-23 09:45,L_Cmd,23087,1,1154350,6060,0.52,6130,0.53,-620,-0.05,1243710,310.93
4318,多頭出場,2024-12-23 13:05,Vol Top,23187,1,1156950,2360,0.20,3530,0.31,-670,-0.06,1246090,311.52
4318,多頭進場,2024-12-23 10:35,L_Add,23139,1,1156950,2360,0.20,3530,0.31,-670,-0.06,1246090,311.52
4319,多頭出場,2024-12-23 13:05,Vol Top,23187,1,1158000,1310,0.11,2480,0.21,-1220,-0.11,1247420,311.86
4319,多頭進場,2024-12-23 10:40,L_Add,23160,1,1158000,1310,0.11,2480,0.21,-1220,-0.11,1247420,311.86
4320,多頭出場,2024-12-23 15:05,L_Exit,23293,1,1159050,5560,0.48,5630,0.49,-2270,-0.20,1252980,313.25
4320,多頭進場,2024-12-23 11:00,L_G_進,23181,1,1159050,5560,0.48,5630,0.49,-2270,-0.20,1252980,313.25
4321,多頭出場,2024-12-23 20:10,Vol Top,23208,1,1162600,-2240,-0.19,2130,0.18,-5020,-0.43,1250760,312.69
4321,多頭進場,2024-12-23 15:00,L_Add,23252,1,1162600,-2240,-0.19,2130,0.18,-5020,-0.43,1250760,312.69
4322,多頭出場,2024-12-23 22:50,L_Exit,23217,1,1164050,-3240,-0.28,180,0.02,-3220,-0.28,1247520,311.88
4322,多頭進場,2024-12-23 22:40,L_Cmd,23281,1,1164050,-3240,-0.28,180,0.02,-3220,-0.28,1247520,311.88
4323,多頭出場,2024-12-24 02:05,L_Exit_G,23406,1,1164300,5960,0.51,6030,0.52,-20,0.00,1253420,313.36
4323,多頭進場,2024-12-24 00:40,L_Cmd,23286,1,1164300,5960,0.51,6030,0.52,-20,0.00,1253420,313.36
4324,多頭出場,2024-12-24 02:35,L_Exit,23417,1,1166550,4260,0.37,4330,0.37,-470,-0.04,1257700,314.43
4324,多頭進場,2024-12-24 00:45,L_Add,23331,1,1166550,4260,0.37,4330,0.37,-470,-0.04,1257700,314.43
4325,多頭出場,2024-12-24 03:05,L_Exit_Add,23413,1,1166950,3660,0.31,4130,0.35,-420,-0.04,1261360,315.34
4325,多頭進場,2024-12-24 00:55,L_Add,23339,1,1166950,3660,0.31,4130,0.35,-420,-0.04,1261360,315.34
4326,多頭出場,2024-12-24 03:05,L_Exit_Add,23413,1,1167950,2660,0.23,3130,0.27,-1320,-0.11,1264040,316.01
4326,多頭進場,2024-12-24 01:00,L_G_進,23359,1,1167950,2660,0.23,3130,0.27,-1320,-0.11,1264040,316.01
4327,多頭出場,2024-12-24 08:50,Vol Top,23416,1,1170700,60,0.01,1780,0.15,-2470,-0.21,1264120,316.03
4327,多頭進場,2024-12-24 03:05,L_Add,23414,1,1170700,60,0.01,1780,0.15,-2470,-0.21,1264120,316.03
4328,多頭出場,2024-12-24 22:30,L_Exit,23265,1,1165000,-1790,-0.15,580,0.05,-1770,-0.15,1262330,315.58
4328,多頭進場,2024-12-24 21:55,L_Cmd,23300,1,1165000,-1790,-0.15,580,0.05,-1770,-0.15,1262330,315.58
4329,多頭出場,2024-12-25 08:45,L_Exit_Add,23328,1,1166350,10,0.00,2480,0.21,-1170,-0.10,1262300,315.58
4329,多頭進場,2024-12-24 23:05,L_Cmd,23327,1,1166350,10,0.00,2480,0.21,-1170,-0.10,1262300,315.58
4330,多頭出場,2024-12-25 08:45,L_Exit_Add,23326,1,1168700,-2440,-0.21,130,0.01,-2420,-0.21,1259880,314.97
4330,多頭進場,2024-12-25 03:05,L_Add,23374,1,1168700,-2440,-0.21,130,0.01,-2420,-0.21,1259880,314.97
4331,多頭出場,2024-12-25 08:50,Trend Rev,23323,1,1168600,-2490,-0.21,80,0.01,-2520,-0.22,1257410,314.35
4331,多頭進場,2024-12-25 03:10,L_Add,23372,1,1168600,-2490,-0.21,80,0.01,-2520,-0.22,1257410,314.35
4332,多頭出場,2024-12-25 18:00,L_Exit,23419,1,1166400,4510,0.39,4580,0.39,-1320,-0.11,1261920,315.48
4332,多頭進場,2024-12-25 12:45,L_Cmd,23328,1,1166400,4510,0.39,4580,0.39,-1320,-0.11,1261920,315.48
4333,多頭出場,2024-12-26 02:10,L_Exit,23376,1,1169900,-1140,-0.10,230,0.02,-1120,-0.10,1260780,315.20
4333,多頭進場,2024-12-25 22:15,L_Cmd,23398,1,1169900,-1140,-0.10,230,0.02,-1120,-0.10,1260780,315.20
4334,多頭出場,2024-12-26 12:10,Trend Rev,23335,1,1167400,-690,-0.06,80,0.01,-920,-0.08,1260090,315.02
4334,多頭進場,2024-12-26 12:05,L_Cmd,23348,1,1167400,-690,-0.06,80,0.01,-920,-0.08,1260090,315.02
4335,多頭出場,2024-12-26 22:50,Trend Rev,23268,1,1164950,-1590,-0.14,1780,0.15,-2070,-0.18,1258500,314.63
4335,多頭進場,2024-12-26 22:35,L_Cmd,23299,1,1164950,-1590,-0.14,1780,0.15,-2070,-0.18,1258500,314.63
4336,多頭出場,2024-12-27 00:55,Trend Rev,23273,1,1165150,-1540,-0.13,130,0.01,-1620,-0.14,1256960,314.24
4336,多頭進場,2024-12-27 00:45,L_Cmd,23303,1,1165150,-1540,-0.13,130,0.01,-1620,-0.14,1256960,314.24
4337,多頭出場,2024-12-27 13:15,L_Exit_G,23373,1,1163950,4660,0.40,4730,0.41,-1920,-0.16,1261560,315.39
4337,多頭進場,2024-12-27 10:00,L_Cmd,23279,1,1163950,4660,0.40,4730,0.41,-1920,-0.16,1261560,315.39
4338,多頭出場,2024-12-27 13:20,Vol Top,23366,1,1166500,1760,0.15,2180,0.19,-1120,-0.10,1263340,315.83
4338,多頭進場,2024-12-27 10:30,L_Add,23330,1,1166500,1760,0.15,2180,0.19,-1120,-0.10,1263340,315.83
4339,多頭出場,2024-12-27 13:20,Vol Top,23366,1,1166900,1360,0.12,1780,0.15,-1520,-0.13,1264720,316.18
4339,多頭進場,2024-12-27 10:35,L_Add,23338,1,1166900,1360,0.12,1780,0.15,-1520,-0.13,1264720,316.18
4340,多頭出場,2024-12-27 16:45,Trend Rev,23312,1,1167450,-1890,-0.16,2280,0.20,-2070,-0.18,1262850,315.71
4340,多頭進場,2024-12-27 10:40,L_G_進,23349,1,1167450,-1890,-0.16,2280,0.20,-2070,-0.18,1262850,315.71
4341,空頭出場,2024-12-28 00:25,S_Exit,23202,1,1156900,-3240,-0.28,2380,0.21,-3220,-0.28,1259590,314.90
4341,空頭進場,2024-12-27 23:05,S_Cmd,23138,1,1156900,-3240,-0.28,2380,0.21,-3220,-0.28,1259590,314.90
4342,空頭出場,2024-12-28 04:00,Trend Rev,23230,1,1155200,-6340,-0.55,30,0.00,-6420,-0.56,1253270,313.32
