交易編號,類型,日期和時間,訊號,價格 TWD,大小（數量）,大小（值）,淨損益 TWD,報酬 %,有利波動 TWD,有利波動 %,不利波動 TWD,不利波動 %,累計損益 TWD,累計損益 %,持續時間（K線）
4326,多頭進場,2025-01-06 21:25,L_Cmd,23937,1,1196850,-2590,-0.22,930,0.08,-2570,-0.21,1882910,470.73,10
4327,多頭出場,2025-01-07 01:05,L_Cmd_Fast,23885,1,1195250,-1040,-0.09,1330,0.11,-1670,-0.14,1881870,470.47,18
4327,多頭進場,2025-01-06 23:35,L_Cmd,23905,1,1195250,-1040,-0.09,1330,0.11,-1670,-0.14,1881870,470.47,18
4328,空頭出場,2025-01-09 12:10,S_Exit,23183,1,1163750,4560,0.39,4630,0.40,-1620,-0.14,1886390,471.60,10
4328,空頭進場,2025-01-09 11:20,S_Cmd,23275,1,1163750,4560,0.39,4630,0.40,-1620,-0.14,1886390,471.60,10
4329,空頭出場,2025-01-09 12:35,S_Exit_Add,23143,1,1162050,4860,0.42,4930,0.42,-970,-0.08,1891230,472.81,8
4329,空頭進場,2025-01-09 11:55,S_Add,23241,1,1162050,4860,0.42,4930,0.42,-970,-0.08,1891230,472.81,8
4330,空頭出場,2025-01-09 12:35,S_Exit_G,23143,1,1160850,3660,0.32,3730,0.32,-320,-0.03,1894910,473.73,5
4330,空頭進場,2025-01-09 12:10,S_Add,23217,1,1160850,3660,0.32,3730,0.32,-320,-0.03,1894910,473.73,5
4331,空頭出場,2025-01-09 12:40,S_Exit_Add,23124,1,1159350,3110,0.27,3180,0.27,-1070,-0.09,1898040,474.51,5
4331,空頭進場,2025-01-09 12:15,S_Add,23187,1,1159350,3110,0.27,3180,0.27,-1070,-0.09,1898040,474.51,5
4332,空頭出場,2025-01-09 13:25,S_Exit_Add,23098,1,1158750,3810,0.33,3880,0.33,-620,-0.05,1901810,475.45,11
4332,空頭進場,2025-01-09 12:30,S_G_進,23175,1,1158750,3810,0.33,3880,0.33,-620,-0.05,1901810,475.45,11
4333,空頭出場,2025-01-09 13:30,S_Exit_G,23084,1,1156750,2510,0.22,2580,0.22,-1420,-0.12,1904340,476.09,9
4333,空頭進場,2025-01-09 12:45,S_Add,23135,1,1156750,2510,0.22,2580,0.22,-1420,-0.12,1904340,476.09,9
4334,空頭出場,2025-01-09 15:20,S_Exit_Add,23049,1,1156150,3660,0.32,3730,0.32,-1020,-0.09,1908020,477.01,11
4334,空頭進場,2025-01-09 13:10,S_Add,23123,1,1156150,3660,0.32,3730,0.32,-1020,-0.09,1908020,477.01,11
4335,空頭出場,2025-01-09 15:25,S_Exit_Add,23033,1,1155500,3810,0.33,3880,0.34,-1670,-0.14,1911850,477.96,10
4335,空頭進場,2025-01-09 13:20,S_G_進,23110,1,1155500,3810,0.33,3880,0.34,-1670,-0.14,1911850,477.96,10
4336,空頭出場,2025-01-10 03:55,S_Cmd_Fast,23157,1,1157600,-290,-0.03,80,0.01,-370,-0.03,1911560,477.89,5
4336,空頭進場,2025-01-10 03:30,S_Cmd,23152,1,1157600,-290,-0.03,80,0.01,-370,-0.03,1911560,477.89,5
4337,空頭出場,2025-01-10 09:00,S_Exit,23085,1,1152450,-1840,-0.16,1580,0.14,-1820,-0.16,1909720,477.43,2
4337,空頭進場,2025-01-10 08:50,S_Cmd,23049,1,1152450,-1840,-0.16,1580,0.14,-1820,-0.16,1909720,477.43,2
4338,空頭出場,2025-01-10 12:55,S_Cmd_Fast,23032,1,1149450,-2190,-0.19,1630,0.14,-4220,-0.37,1907530,476.88,34
4338,空頭進場,2025-01-10 10:05,S_Cmd,22989,1,1149450,-2190,-0.19,1630,0.14,-4220,-0.37,1907530,476.88,34
4339,空頭出場,2025-01-10 23:30,S_Exit,22944,1,1141600,-5640,-0.49,1580,0.14,-5620,-0.49,1901890,475.47,5
4339,空頭進場,2025-01-10 23:05,S_Cmd,22832,1,1141600,-5640,-0.49,1580,0.14,-5620,-0.49,1901890,475.47,5
4340,空頭出場,2025-01-11 04:45,S_Cmd_Fast,22936,1,1146550,-290,-0.03,1380,0.12,-870,-0.08,1901600,475.40,6
4340,空頭進場,2025-01-11 04:15,S_Cmd,22931,1,1146550,-290,-0.03,1380,0.12,-870,-0.08,1901600,475.40,6
4341,空頭出場,2025-01-13 08:55,S_Exit,22968,1,1145150,-3290,-0.29,130,0.01,-3270,-0.29,1898310,474.58,1
4341,空頭進場,2025-01-13 08:50,S_Cmd,22903,1,1145150,-3290,-0.29,130,0.01,-3270,-0.29,1898310,474.58,1
4342,空頭出場,2025-01-13 09:25,S_Exit,22658,1,1141150,8210,0.72,8280,0.73,-1070,-0.09,1906500,476.63,3
4342,空頭進場,2025-01-13 09:10,S_Cmd,22823,1,1141150,8210,0.72,8280,0.73,-1070,-0.09,1906500,476.63,3
4343,空頭出場,2025-01-13 09:35,S_Exit_Add,22562,1,1135800,7660,0.67,7730,0.68,-570,-0.05,1914140,478.54,2
4343,空頭進場,2025-01-13 09:25,S_Add,22716,1,1135800,7660,0.67,7730,0.68,-570,-0.05,1914140,478.54,2
4344,空頭出場,2025-01-13 09:40,S_Exit_Add,22511,1,1133350,7760,0.68,7830,0.69,-20,0.00,1921920,480.48,2
4344,空頭進場,2025-01-13 09:30,S_Add,22667,1,1133350,7760,0.68,7830,0.69,-20,0.00,1921920,480.48,2
4345,空頭出場,2025-01-13 09:45,S_Exit_Add,22432,1,1131400,9760,0.86,9830,0.87,-570,-0.05,1931680,482.92,2
4345,空頭進場,2025-01-13 09:35,S_Add,22628,1,1131400,9760,0.86,9830,0.87,-570,-0.05,1931680,482.92,2
4346,空頭出場,2025-01-13 17:55,S_Exit_Add,22357,1,1126350,8460,0.75,8530,0.76,-6870,-0.61,1940140,485.04,83
4346,空頭進場,2025-01-13 09:45,S_Add,22527,1,1126350,8460,0.75,8530,0.76,-6870,-0.61,1940140,485.04,83
4347,空頭出場,2025-01-13 22:05,S_Exit_Add,22380,1,1124200,5160,0.46,7730,0.69,-5520,-0.49,1945320,486.33,110
4347,空頭進場,2025-01-13 11:40,S_Add,22484,1,1124200,5160,0.46,7730,0.69,-5520,-0.49,1945320,486.33,110
4348,空頭出場,2025-01-13 22:50,S_Exit_Add,22438,1,1119000,-2940,-0.26,3180,0.28,-2920,-0.26,1942360,485.59,9
4348,空頭進場,2025-01-13 22:05,S_Add,22380,1,1119000,-2940,-0.26,3180,0.28,-2920,-0.26,1942360,485.59,9
4349,空頭出場,2025-01-13 23:50,Trend Rev,22477,1,1116200,-7690,-0.69,380,0.03,-8170,-0.73,1934690,483.67,17
4349,空頭進場,2025-01-13 22:25,S_Add,22324,1,1116200,-7690,-0.69,380,0.03,-8170,-0.73,1934690,483.67,17
4350,空頭出場,2025-01-15 02:20,S_Cmd_Fast,22713,1,1135500,-190,-0.02,4230,0.37,-720,-0.06,1934460,483.62,28
4350,空頭進場,2025-01-15 00:00,S_Cmd,22710,1,1135500,-190,-0.02,4230,0.37,-720,-0.06,1934460,483.62,28
4351,空頭出場,2025-01-15 02:40,Trend Rev,22745,1,1133800,-3490,-0.31,2530,0.22,-3470,-0.31,1930990,482.75,31
4351,空頭進場,2025-01-15 00:05,S_Add,22676,1,1133800,-3490,-0.31,2530,0.22,-3470,-0.31,1930990,482.75,31
4352,空頭出場,2025-01-15 02:40,Trend Rev,22745,1,1132500,-4790,-0.42,1230,0.11,-4770,-0.42,1926220,481.56,20
4352,空頭進場,2025-01-15 01:00,S_Add,22650,1,1132500,-4790,-0.42,1230,0.11,-4770,-0.42,1926220,481.56,20
4353,空頭出場,2025-01-15 04:45,S_Exit,22725,1,1133650,-2640,-0.23,330,0.03,-2620,-0.23,1923580,480.90,8
4353,空頭進場,2025-01-15 04:05,S_Cmd,22673,1,1133650,-2640,-0.23,330,0.03,-2620,-0.23,1923580,480.90,8
4354,空頭出場,2025-01-15 12:35,S_Exit,22564,1,1132400,4160,0.37,4230,0.37,-920,-0.08,1927680,481.92,14
4354,空頭進場,2025-01-15 11:25,S_Cmd,22648,1,1132400,4160,0.37,4230,0.37,-920,-0.08,1927680,481.92,14
4355,空頭出場,2025-01-15 12:40,S_Exit_G,22559,1,1130200,2210,0.20,2280,0.20,-1220,-0.11,1929910,482.48,10
4355,空頭進場,2025-01-15 11:50,S_Add,22604,1,1130200,2210,0.20,2280,0.20,-1220,-0.11,1929910,482.48,10
4356,空頭出場,2025-01-15 13:35,S_Exit_Add,22523,1,1129650,3460,0.31,3530,0.31,-1770,-0.16,1933370,483.34,20
4356,空頭進場,2025-01-15 11:55,S_Add,22593,1,1129650,3460,0.31,3530,0.31,-1770,-0.16,1933370,483.34,20
4357,空頭出場,2025-01-15 13:40,S_Exit_Add,22514,1,1129200,3460,0.31,3530,0.31,-2220,-0.20,1936830,484.21,19
4357,空頭進場,2025-01-15 12:05,S_G_進,22584,1,1129200,3460,0.31,3530,0.31,-2220,-0.20,1936830,484.21,19
4358,空頭出場,2025-01-15 18:35,Trend Rev,22631,1,1127250,-4340,-0.39,1630,0.14,-4620,-0.41,1932510,483.13,45
4358,空頭進場,2025-01-15 13:35,S_Add,22545,1,1127250,-4340,-0.39,1630,0.14,-4620,-0.41,1932510,483.13,45
4359,空頭出場,2025-01-15 18:35,Trend Rev,22631,1,1126700,-4890,-0.43,1080,0.10,-5170,-0.46,1927640,481.91,44
4359,空頭進場,2025-01-15 13:40,S_Add,22534,1,1126700,-4890,-0.43,1080,0.10,-5170,-0.46,1927640,481.91,44
4360,多頭出場,2025-01-16 00:40,L_Exit,22886,1,1148650,-4390,-0.38,530,0.05,-4370,-0.38,1923250,480.81,7
4360,多頭進場,2025-01-16 00:05,L_Cmd,22973,1,1148650,-4390,-0.38,530,0.05,-4370,-0.38,1923250,480.81,7
4361,多頭出場,2025-01-16 08:45,L_Exit,23074,1,1149900,3760,0.33,3830,0.33,-2020,-0.18,1927010,481.75,18
4361,多頭進場,2025-01-16 03:30,L_Cmd,22998,1,1149900,3760,0.33,3830,0.33,-2020,-0.18,1927010,481.75,18
4362,多頭出場,2025-01-16 11:30,L_Exit_G,23214,1,1154550,6110,0.53,6180,0.54,-3670,-0.32,1933060,483.27,21
4362,多頭進場,2025-01-16 09:45,L_Cmd,23091,1,1154550,6110,0.53,6180,0.54,-3670,-0.32,1933060,483.27,21
4363,多頭出場,2025-01-16 13:10,L_Cmd_Fast,23114,1,1156850,-1190,-0.10,3980,0.34,-1570,-0.14,1931890,482.97,25
4363,多頭進場,2025-01-16 11:05,L_Add,23137,1,1156850,-1190,-0.10,3980,0.34,-1570,-0.14,1931890,482.97,25
4364,多頭出場,2025-01-16 13:20,L_Exit_Add,23033,1,1159700,-8090,-0.70,1130,0.10,-8070,-0.70,1923820,480.96,25
4364,多頭進場,2025-01-16 11:15,L_Add,23194,1,1159700,-8090,-0.70,1130,0.10,-8070,-0.70,1923820,480.96,25
4365,多頭出場,2025-01-16 13:40,Trend Rev,22997,1,1159300,-9490,-0.82,1530,0.13,-9820,-0.85,1914350,478.59,28
4365,多頭進場,2025-01-16 11:20,L_G_進,23186,1,1159300,-9490,-0.82,1530,0.13,-9820,-0.85,1914350,478.59,28
4366,多頭出場,2025-01-17 17:00,L_Exit,23362,1,1159800,8260,0.71,8330,0.72,-1070,-0.09,1922610,480.65,26
4366,多頭進場,2025-01-17 13:35,L_Cmd,23196,1,1159800,8260,0.71,8330,0.72,-1070,-0.09,1922610,480.65,26
4367,多頭出場,2025-01-17 21:50,L_Exit,23298,1,1167350,-2490,-0.21,830,0.07,-2470,-0.21,1920120,480.03,9
4367,多頭進場,2025-01-17 21:05,L_Cmd,23347,1,1167350,-2490,-0.21,830,0.07,-2470,-0.21,1920120,480.03,9
4368,多頭出場,2025-01-20 11:50,L_G_Cut,23350,1,1166700,760,0.07,4080,0.35,-2620,-0.22,1920820,480.21,31
4368,多頭進場,2025-01-20 09:15,L_Cmd,23334,1,1166700,760,0.07,4080,0.35,-2620,-0.22,1920820,480.21,31
4369,多頭出場,2025-01-20 12:20,L_Cmd_Fast,23341,1,1168850,-1840,-0.16,1930,0.17,-1920,-0.16,1919000,479.75,14
4369,多頭進場,2025-01-20 11:10,L_Add,23377,1,1168850,-1840,-0.16,1930,0.17,-1920,-0.16,1919000,479.75,14
4370,多頭出場,2025-01-20 15:30,Trend Rev,23327,1,1169600,-3290,-0.28,1180,0.10,-4020,-0.34,1915730,478.93,36
4370,多頭進場,2025-01-20 11:15,L_Add,23392,1,1169600,-3290,-0.28,1180,0.10,-4020,-0.34,1915730,478.93,36
4371,多頭出場,2025-01-20 15:30,Trend Rev,23327,1,1170400,-4090,-0.35,380,0.03,-4820,-0.41,1911660,477.92,35
4371,多頭進場,2025-01-20 11:20,L_G_進,23408,1,1170400,-4090,-0.35,380,0.03,-4820,-0.41,1911660,477.92,35
4372,多頭出場,2025-01-20 22:40,L_Exit,23436,1,1165350,6410,0.55,6480,0.56,-1320,-0.11,1918010,479.50,13
4372,多頭進場,2025-01-20 21:35,L_Cmd,23307,1,1165350,6410,0.55,6480,0.56,-1320,-0.11,1918010,479.50,13
4373,多頭出場,2025-01-20 22:40,L_Exit_Add,23436,1,1167050,4710,0.40,4780,0.41,-570,-0.05,1922740,480.69,9
4373,多頭進場,2025-01-20 21:55,L_Add,23341,1,1167050,4710,0.40,4780,0.41,-570,-0.05,1922740,480.69,9
4374,多頭出場,2025-01-20 22:40,L_Exit_G,23436,1,1167950,3810,0.33,3880,0.33,-1470,-0.13,1926570,481.64,7
4374,多頭進場,2025-01-20 22:05,L_Add,23359,1,1167950,3810,0.33,3880,0.33,-1470,-0.13,1926570,481.64,7
4375,多頭出場,2025-01-21 01:15,Trend Rev,23328,1,1169150,-2790,-0.24,2780,0.24,-3470,-0.30,1923780,480.95,32
4375,多頭進場,2025-01-20 22:35,L_G_進,23383,1,1169150,-2790,-0.24,2780,0.24,-3470,-0.30,1923780,480.95,32
4376,多頭出場,2025-01-21 01:15,Trend Rev,23328,1,1171800,-5440,-0.46,130,0.01,-6120,-0.52,1918360,479.59,30
4376,多頭進場,2025-01-20 22:45,L_Add,23436,1,1171800,-5440,-0.46,130,0.01,-6120,-0.52,1918360,479.59,30
4377,多頭出場,2025-01-21 08:45,L_Exit,23429,1,1166900,4510,0.39,4580,0.39,-820,-0.07,1922870,480.72,13
4377,多頭進場,2025-01-21 03:55,L_Cmd,23338,1,1166900,4510,0.39,4580,0.39,-820,-0.07,1922870,480.72,13
4378,多頭出場,2025-01-21 22:40,L_Exit,23402,1,1172050,-1990,-0.17,1980,0.17,-1970,-0.17,1920860,480.22,10
4378,多頭進場,2025-01-21 21:50,L_Cmd,23441,1,1172050,-1990,-0.17,1980,0.17,-1970,-0.17,1920860,480.22,10
4379,多頭出場,2025-01-21 22:40,L_Exit_Add,23392,1,1172850,-3290,-0.28,1180,0.10,-3270,-0.28,1917590,479.40,2
4379,多頭進場,2025-01-21 22:30,L_Add,23457,1,1172850,-3290,-0.28,1180,0.10,-3270,-0.28,1917590,479.40,2
4380,多頭出場,2025-01-22 03:05,L_Exit,23628,1,1175850,5510,0.47,5580,0.47,-120,-0.01,1923040,480.76,31
4380,多頭進場,2025-01-22 00:30,L_Cmd,23517,1,1175850,5510,0.47,5580,0.47,-120,-0.01,1923040,480.76,31
4381,多頭出場,2025-01-22 04:40,L_G_Cut,23597,1,1177500,2310,0.20,3980,0.34,-120,-0.01,1925350,481.34,46
4381,多頭進場,2025-01-22 00:50,L_Add,23550,1,1177500,2310,0.20,3980,0.34,-120,-0.01,1925350,481.34,46
4382,多頭出場,2025-01-22 04:40,L_G_Cut,23597,1,1178300,1510,0.13,3180,0.27,-820,-0.07,1926880,481.72,44
4382,多頭進場,2025-01-22 01:00,L_Add,23566,1,1178300,1510,0.13,3180,0.27,-820,-0.07,1926880,481.72,44
4383,多頭出場,2025-01-22 08:45,L_Exit_Add,23642,1,1181100,960,0.08,1030,0.09,-2620,-0.22,1927860,481.97,23
4383,多頭進場,2025-01-22 03:05,L_G_進,23622,1,1181100,960,0.08,1030,0.09,-2620,-0.22,1927860,481.97,23
4384,多頭出場,2025-01-22 09:45,L_Exit_Add,23668,1,1181400,1960,0.17,2030,0.17,-2920,-0.25,1929840,482.46,34
4384,多頭進場,2025-01-22 03:10,L_G_進,23628,1,1181400,1960,0.17,2030,0.17,-2920,-0.25,1929840,482.46,34
4385,多頭出場,2025-01-22 10:55,L_Cmd_Fast,23622,1,1184550,-3490,-0.29,1430,0.12,-3720,-0.31,1926350,481.59,12
4385,多頭進場,2025-01-22 09:55,L_Cmd,23691,1,1184550,-3490,-0.29,1430,0.12,-3720,-0.31,1926350,481.59,12
4386,多頭出場,2025-01-22 22:00,L_Exit,23774,1,1190300,-1640,-0.14,0,0.00,-1620,-0.14,1924710,481.18,9
4386,多頭進場,2025-01-22 21:15,L_Cmd,23806,1,1190300,-1640,-0.14,0,0.00,-1620,-0.14,1924710,481.18,9
4387,多頭出場,2025-01-23 02:05,L_Cmd_Fast,23778,1,1189500,-640,-0.05,2580,0.22,-920,-0.08,1924070,481.02,17
4387,多頭進場,2025-01-23 00:40,L_Cmd,23790,1,1189500,-640,-0.05,2580,0.22,-920,-0.08,1924070,481.02,17
4388,空頭出場,2025-02-03 16:15,S_Cmd_Fast,22669,1,1129750,-3740,-0.33,30,0.00,-4020,-0.36,1920330,480.08,16
4388,空頭進場,2025-02-03 13:45,S_Cmd,22595,1,1129750,-3740,-0.33,30,0.00,-4020,-0.36,1920330,480.08,16
4389,空頭出場,2025-02-03 22:35,S_Exit,22668,1,1131200,-2240,-0.20,1680,0.15,-2220,-0.20,1918090,479.52,1
4389,空頭進場,2025-02-03 22:30,S_Cmd,22624,1,1131200,-2240,-0.20,1680,0.15,-2220,-0.20,1918090,479.52,1
4390,空頭出場,2025-02-04 08:45,S_Exit_Add,22917,1,1141600,-4290,-0.38,2080,0.18,-4270,-0.37,1913780,478.44,3
4390,空頭進場,2025-02-04 04:45,S_Cmd,22832,1,1141600,-4290,-0.38,2080,0.18,-4270,-0.37,1913780,478.44,3
4391,空頭出場,2025-02-04 08:45,S_Exit,22917,1,1140600,-5290,-0.46,1080,0.09,-5270,-0.46,1908510,477.13,2
4391,空頭進場,2025-02-04 04:50,S_Add,22812,1,1140600,-5290,-0.46,1080,0.09,-5270,-0.46,1908510,477.13,2
4392,空頭出場,2025-02-04 08:50,Trend Rev,22904,1,1145850,610,0.05,1230,0.11,-1520,-0.13,1909120,477.28,1
4392,空頭進場,2025-02-04 08:45,S_Add,22917,1,1145850,610,0.05,1230,0.11,-1520,-0.13,1909120,477.28,1
4393,空頭出場,2025-02-04 12:20,Trend Rev,22838,1,1141100,-840,-0.07,680,0.06,-1220,-0.11,1908280,477.07,7
4393,空頭進場,2025-02-04 11:45,S_Cmd,22822,1,1141100,-840,-0.07,680,0.06,-1220,-0.11,1908280,477.07,7
4394,空頭出場,2025-02-04 13:40,S_Exit,22830,1,1138000,-3540,-0.31,2530,0.22,-3520,-0.31,1904720,476.18,6
4394,空頭進場,2025-02-04 13:10,S_Cmd,22760,1,1138000,-3540,-0.31,2530,0.22,-3520,-0.31,1904720,476.18,6
4395,空頭出場,2025-02-04 15:00,S_Exit_Add,22859,1,1136250,-6740,-0.59,0,0.00,-6720,-0.59,1898000,474.50,4
4395,空頭進場,2025-02-04 13:25,S_Add,22725,1,1136250,-6740,-0.59,0,0.00,-6720,-0.59,1898000,474.50,4
4396,多頭出場,2025-02-05 23:35,L_Exit,23250,1,1159100,3360,0.29,3430,0.30,-1370,-0.12,1901300,475.33,15
4396,多頭進場,2025-02-05 22:20,L_Cmd,23182,1,1159100,3360,0.29,3430,0.30,-1370,-0.12,1901300,475.33,15
4397,多頭出場,2025-02-06 00:00,L_Exit_G,23278,1,1159900,3960,0.34,4030,0.35,-2170,-0.19,1905260,476.32,18
4397,多頭進場,2025-02-05 22:30,L_Add,23198,1,1159900,3960,0.34,4030,0.35,-2170,-0.19,1905260,476.32,18
4398,多頭出場,2025-02-06 00:05,L_Exit_Add,23300,1,1160450,4510,0.39,4580,0.39,-20,0.00,1909770,477.44,8
4398,多頭進場,2025-02-05 23:25,L_Add,23209,1,1160450,4510,0.39,4580,0.39,-20,0.00,1909770,477.44,8
4399,多頭出場,2025-02-06 00:05,L_Exit_G,23300,1,1161950,3010,0.26,3080,0.27,-1070,-0.09,1912800,478.20,7
4399,多頭進場,2025-02-05 23:30,L_G_進,23239,1,1161950,3010,0.26,3080,0.27,-1070,-0.09,1912800,478.20,7
4400,多頭出場,2025-02-06 00:05,L_Exit_G,23300,1,1162450,2510,0.22,2580,0.22,-1220,-0.10,1915330,478.83,5
4400,多頭進場,2025-02-05 23:40,L_G_進,23249,1,1162450,2510,0.22,2580,0.22,-1220,-0.10,1915330,478.83,5
4401,多頭出場,2025-02-06 00:10,L_Exit_Add,23306,1,1163100,2160,0.19,2230,0.19,-120,-0.01,1917490,479.37,1
4401,多頭進場,2025-02-06 00:05,L_G_進,23262,1,1163100,2160,0.19,2230,0.19,-120,-0.01,1917490,479.37,1
4402,多頭出場,2025-02-06 04:15,L_G_Cut,23322,1,1164800,1260,0.11,3230,0.28,-1670,-0.14,1918710,479.68,49
4402,多頭進場,2025-02-06 00:10,L_Add,23296,1,1164800,1260,0.11,3230,0.28,-1670,-0.14,1918710,479.68,49
4403,多頭出場,2025-02-06 09:10,L_G_Cut,23306,1,1166050,-790,-0.07,2430,0.21,-1070,-0.09,1917920,479.48,57
4403,多頭進場,2025-02-06 00:40,L_Add,23321,1,1166050,-790,-0.07,2430,0.21,-1070,-0.09,1917920,479.48,57
4404,多頭出場,2025-02-06 09:30,L_G_Cut,23328,1,1166450,-90,-0.01,2430,0.21,-1470,-0.13,1917830,479.46,58
4404,多頭進場,2025-02-06 00:55,L_Add,23329,1,1166450,-90,-0.01,2430,0.21,-1470,-0.13,1917830,479.46,58
4405,多頭出場,2025-02-06 10:40,Trend Rev,23275,1,1166800,-3090,-0.26,2080,0.18,-3420,-0.29,1914760,478.69,71
4405,多頭進場,2025-02-06 01:00,L_G_進,23336,1,1166800,-3090,-0.26,2080,0.18,-3420,-0.29,1914760,478.69,71
4406,多頭出場,2025-02-06 10:40,Trend Rev,23275,1,1167750,-4040,-0.35,1130,0.10,-4370,-0.37,1910740,477.68,19
4406,多頭進場,2025-02-06 09:05,L_G_進,23355,1,1167750,-4040,-0.35,1130,0.10,-4370,-0.37,1910740,477.68,19
4407,多頭出場,2025-02-06 10:40,Trend Rev,23275,1,1168500,-4790,-0.41,280,0.02,-5120,-0.44,1905970,476.49,17
4407,多頭進場,2025-02-06 09:15,L_G_進,23370,1,1168500,-4790,-0.41,280,0.02,-5120,-0.44,1905970,476.49,17
4408,多頭出場,2025-02-06 22:40,L_Cmd_Fast,23295,1,1166250,-1540,-0.13,230,0.02,-2370,-0.20,1904430,476.11,2
4408,多頭進場,2025-02-06 22:30,L_Cmd,23325,1,1166250,-1540,-0.13,230,0.02,-2370,-0.20,1904430,476.11,2
4409,多頭出場,2025-02-07 16:10,L_Exit_Add,23501,1,1170050,4960,0.42,5030,0.43,-1270,-0.11,1909370,477.34,53
4409,多頭進場,2025-02-07 10:30,L_Cmd,23401,1,1170050,4960,0.42,5030,0.43,-1270,-0.11,1909370,477.34,53
4410,多頭出場,2025-02-07 17:35,L_Exit,23518,1,1171800,4060,0.35,4130,0.35,-570,-0.05,1913450,478.36,39
4410,多頭進場,2025-02-07 13:05,L_Add,23436,1,1171800,4060,0.35,4130,0.35,-570,-0.05,1913450,478.36,39
4411,多頭出場,2025-02-07 23:00,L_Exit,23434,1,1174700,-3040,-0.26,1130,0.10,-3020,-0.26,1910410,477.60,12
4411,多頭進場,2025-02-07 22:00,L_Cmd,23494,1,1174700,-3040,-0.26,1130,0.10,-3020,-0.26,1910410,477.60,12
4412,多頭出場,2025-02-10 09:05,Trend Rev,23292,1,1167800,-3240,-0.28,380,0.03,-3320,-0.28,1907170,476.79,1
4412,多頭進場,2025-02-10 09:00,L_Cmd,23356,1,1167800,-3240,-0.28,380,0.03,-3320,-0.28,1907170,476.79,1
4413,空頭出場,2025-02-10 13:05,S_Cmd_Fast,23221,1,1160650,-440,-0.04,2230,0.19,-1320,-0.11,1906710,476.68,25
4413,空頭進場,2025-02-10 11:00,S_Cmd,23213,1,1160650,-440,-0.04,2230,0.19,-1320,-0.11,1906710,476.68,25
4414,空頭出場,2025-02-10 13:30,S_Exit_Add,23295,1,1158900,-5890,-0.51,480,0.04,-5870,-0.51,1900840,475.21,26
4414,空頭進場,2025-02-10 11:20,S_Add,23178,1,1158900,-5890,-0.51,480,0.04,-5870,-0.51,1900840,475.21,26
4415,多頭出場,2025-02-10 22:10,L_Exit,23369,1,1170200,-1790,-0.15,580,0.05,-1770,-0.15,1899050,474.76,8
4415,多頭進場,2025-02-10 21:30,L_Cmd,23404,1,1170200,-1790,-0.15,580,0.05,-1770,-0.15,1899050,474.76,8
4416,多頭出場,2025-02-11 13:40,L_Cmd_Fast,23351,1,1168500,-990,-0.08,30,0.00,-1120,-0.10,1898060,474.52,1
4416,多頭進場,2025-02-11 13:35,L_Cmd,23370,1,1168500,-990,-0.08,30,0.00,-1120,-0.10,1898060,474.52,1
4417,多頭出場,2025-02-12 08:45,L_Cmd_Fast,23425,1,1169350,1860,0.16,3130,0.27,-1470,-0.13,1899880,474.97,66
4417,多頭進場,2025-02-11 23:30,L_Cmd,23387,1,1169350,1860,0.16,3130,0.27,-1470,-0.13,1899880,474.97,66
4418,多頭出場,2025-02-12 09:00,L_Exit_Add,23496,1,1170900,3860,0.33,3930,0.34,-3020,-0.26,1903740,475.94,64
4418,多頭進場,2025-02-11 23:55,L_Add,23418,1,1170900,3860,0.33,3930,0.34,-3020,-0.26,1903740,475.94,64
4419,多頭出場,2025-02-12 09:00,L_Exit_Add,23496,1,1171600,3160,0.27,3230,0.28,-3720,-0.32,1906920,476.73,62
4419,多頭進場,2025-02-12 00:05,L_Add,23432,1,1171600,3160,0.27,3230,0.28,-3720,-0.32,1906920,476.73,62
4420,多頭出場,2025-02-12 09:10,L_Exit_Add,23535,1,1173150,3560,0.30,3630,0.31,-1470,-0.13,1910460,477.62,4
4420,多頭進場,2025-02-12 08:50,L_Add,23463,1,1173150,3560,0.30,3630,0.31,-1470,-0.13,1910460,477.62,4
4421,多頭出場,2025-02-12 10:25,L_Exit_Add,23415,1,1174750,-4040,-0.34,2030,0.17,-4020,-0.34,1906440,476.61,16
4421,多頭進場,2025-02-12 09:05,L_Add,23495,1,1174750,-4040,-0.34,2030,0.17,-4020,-0.34,1906440,476.61,16
4422,多頭出場,2025-02-12 10:40,L_Exit_Add,23400,1,1175500,-5540,-0.47,1280,0.11,-5520,-0.47,1900920,475.23,18
4422,多頭進場,2025-02-12 09:10,L_Add,23510,1,1175500,-5540,-0.47,1280,0.11,-5520,-0.47,1900920,475.23,18
4423,多頭出場,2025-02-13 13:00,L_Cmd_Fast,23375,1,1168550,160,0.01,2780,0.24,-820,-0.07,1901060,475.27,26
4423,多頭進場,2025-02-13 10:50,L_Cmd,23371,1,1168550,160,0.01,2780,0.24,-820,-0.07,1901060,475.27,26
4424,多頭出場,2025-02-13 15:45,Trend Rev,23369,1,1171000,-2590,-0.22,530,0.05,-2720,-0.23,1898490,474.62,33
4424,多頭進場,2025-02-13 11:45,L_Add,23420,1,1171000,-2590,-0.22,530,0.05,-2720,-0.23,1898490,474.62,33
4425,空頭出場,2025-02-14 13:10,S_Exit,23197,1,1157050,-2840,-0.25,1230,0.11,-2820,-0.24,1895650,473.91,13
4425,空頭進場,2025-02-14 12:05,S_Cmd,23141,1,1157050,-2840,-0.25,1230,0.11,-2820,-0.24,1895650,473.91,13
