交易編號,類型,日期和時間,訊號,價格 TWD,大小（數量）,大小（值）,淨損益 TWD,淨損益 %,有利波動 TWD,有利波動 %,不利波動 TWD,不利波動 %,累計損益 TWD,累計損益 %
1608,空頭出場,2023-03-15 15:50,S_Exit_Add,15314,1,766850,1110,0.14,1180,0.15,-570,-0.07,459410,114.85
1608,空頭進場,2023-03-15 13:30,S_G_進,15337,1,766850,1110,0.14,1180,0.15,-570,-0.07,459410,114.85
1609,空頭出場,2023-03-15 17:25,S_Exit_Add,15277,1,766000,2110,0.28,2180,0.28,-1420,-0.19,461540,115.39
1609,空頭進場,2023-03-15 13:40,S_Add,15320,1,766000,2110,0.28,2180,0.28,-1420,-0.19,461540,115.39
1610,空頭出場,2023-03-16 02:25,S_Cmd_Fast,15105,1,755200,-90,-0.01,1730,0.23,-1570,-0.21,461430,115.36
1610,空頭進場,2023-03-15 22:50,S_Cmd,15104,1,755200,-90,-0.01,1730,0.23,-1570,-0.21,461430,115.36
1611,空頭出場,2023-03-16 02:30,S_Exit_Add,15142,1,753900,-3240,-0.43,430,0.06,-3220,-0.43,458210,114.55
1611,空頭進場,2023-03-16 01:00,S_Add,15078,1,753900,-3240,-0.43,430,0.06,-3220,-0.43,458210,114.55
1612,空頭出場,2023-03-16 12:50,S_Cmd_Fast,15205,1,757800,-2490,-0.33,230,0.03,-2620,-0.35,455720,113.93
1612,空頭進場,2023-03-16 12:25,S_Cmd,15156,1,757800,-2490,-0.33,230,0.03,-2620,-0.35,455720,113.93
1613,多頭出場,2023-03-21 00:10,L_Cmd_Fast,15386,1,770300,-1040,-0.14,1530,0.20,-1070,-0.14,454660,113.67
1613,多頭進場,2023-03-20 22:35,L_Cmd,15406,1,770300,-1040,-0.14,1530,0.20,-1070,-0.14,454660,113.67
1614,多頭出場,2023-03-21 08:55,L_Exit_Add,15473,1,771800,1810,0.23,1880,0.24,-3270,-0.42,456450,114.11
1614,多頭進場,2023-03-20 23:30,L_Add,15436,1,771800,1810,0.23,1880,0.24,-3270,-0.42,456450,114.11
1615,多頭出場,2023-03-21 09:00,L_Exit_Add,15495,1,772950,1760,0.23,1830,0.24,-470,-0.06,458230,114.56
1615,多頭進場,2023-03-21 08:50,L_Add,15459,1,772950,1760,0.23,1830,0.24,-470,-0.06,458230,114.56
1616,多頭出場,2023-03-21 10:00,L_Exit_Add,15509,1,773400,2010,0.26,2080,0.27,-2170,-0.28,460260,115.07
1616,多頭進場,2023-03-21 08:55,L_Add,15468,1,773400,2010,0.26,2080,0.27,-2170,-0.28,460260,115.07
1617,多頭出場,2023-03-21 11:30,L_Cmd_Fast,15461,1,775250,-2240,-0.29,580,0.07,-2520,-0.33,458020,114.51
1617,多頭進場,2023-03-21 10:05,L_Cmd,15505,1,775250,-2240,-0.29,580,0.07,-2520,-0.33,458020,114.51
1618,多頭出場,2023-03-21 21:45,L_Exit,15554,1,776300,1360,0.18,1430,0.18,-370,-0.05,459340,114.84
1618,多頭進場,2023-03-21 21:15,L_Cmd,15526,1,776300,1360,0.18,1430,0.18,-370,-0.05,459340,114.84
1619,多頭出場,2023-03-21 21:55,L_Exit_Add,15566,1,776600,1660,0.21,1730,0.22,-20,0.00,461000,115.25
1619,多頭進場,2023-03-21 21:40,L_Add,15532,1,776600,1660,0.21,1730,0.22,-20,0.00,461000,115.25
1620,多頭出場,2023-03-21 22:00,L_Exit_Add,15580,1,777350,1610,0.21,1680,0.22,-470,-0.06,462610,115.65
1620,多頭進場,2023-03-21 21:45,L_Add,15547,1,777350,1610,0.21,1680,0.22,-470,-0.06,462610,115.65
1621,多頭出場,2023-03-21 22:20,L_Exit_Add,15524,1,777650,-1490,-0.19,1380,0.18,-1470,-0.19,461140,115.29
1621,多頭進場,2023-03-21 21:55,L_Add,15553,1,777650,-1490,-0.19,1380,0.18,-1470,-0.19,461140,115.29
1622,多頭出場,2023-03-21 22:20,L_Exit_Add,15511,1,778300,-2790,-0.36,730,0.09,-2770,-0.36,458370,114.59
1622,多頭進場,2023-03-21 22:00,L_Add,15566,1,778300,-2790,-0.36,730,0.09,-2770,-0.36,458370,114.59
1623,多頭出場,2023-03-21 23:40,L_Cmd_Fast,15519,1,776800,-890,-0.11,30,0.00,-1070,-0.14,457480,114.37
1623,多頭進場,2023-03-21 23:15,L_Cmd,15536,1,776800,-890,-0.11,30,0.00,-1070,-0.14,457480,114.37
1624,多頭出場,2023-03-22 09:00,L_Exit,15611,1,778200,2310,0.30,2380,0.31,-320,-0.04,459750,114.94
1624,多頭進場,2023-03-22 03:15,L_Cmd,15564,1,778200,2310,0.30,2380,0.31,-320,-0.04,459750,114.94
1625,多頭出場,2023-03-22 09:00,L_Exit_Add,15611,1,778850,1660,0.21,1730,0.22,-470,-0.06,461430,115.36
1625,多頭進場,2023-03-22 03:45,L_Add,15577,1,778850,1660,0.21,1730,0.22,-470,-0.06,461430,115.36
1626,多頭出場,2023-03-22 09:00,L_Exit_Add,15611,1,779300,1210,0.16,1280,0.16,-670,-0.09,462660,115.67
1626,多頭進場,2023-03-22 08:50,L_Add,15586,1,779300,1210,0.16,1280,0.16,-670,-0.09,462660,115.67
1627,多頭出場,2023-03-22 09:25,L_Exit_G,15673,1,780500,3110,0.40,3180,0.41,-220,-0.03,465710,116.43
1627,多頭進場,2023-03-22 09:05,L_Cmd,15610,1,780500,3110,0.40,3180,0.41,-220,-0.03,465710,116.43
1628,多頭出場,2023-03-22 09:40,L_Exit_Add,15694,1,781900,2760,0.35,2830,0.36,-520,-0.07,468470,117.12
1628,多頭進場,2023-03-22 09:10,L_Add,15638,1,781900,2760,0.35,2830,0.36,-520,-0.07,468470,117.12
1629,多頭出場,2023-03-22 09:40,L_Exit_Add,15694,1,782250,2410,0.31,2480,0.32,-870,-0.11,470900,117.73
1629,多頭進場,2023-03-22 09:15,L_Add,15645,1,782250,2410,0.31,2480,0.32,-870,-0.11,470900,117.73
1630,多頭出場,2023-03-22 09:40,L_Exit_G,15694,1,782700,1960,0.25,2030,0.26,-120,-0.02,472880,118.22
1630,多頭進場,2023-03-22 09:25,L_G_進,15654,1,782700,1960,0.25,2030,0.26,-120,-0.02,472880,118.22
1631,多頭出場,2023-03-22 10:50,L_BE,15671,1,783550,-40,-0.01,1580,0.20,-520,-0.07,472820,118.21
1631,多頭進場,2023-03-22 09:30,L_G_進,15671,1,783550,-40,-0.01,1580,0.20,-520,-0.07,472820,118.21
1632,多頭出場,2023-03-22 13:00,L_Exit_G,15721,1,784500,1510,0.19,1580,0.20,-1320,-0.17,474310,118.58
1632,多頭進場,2023-03-22 09:45,L_Add,15690,1,784500,1510,0.19,1580,0.20,-1320,-0.17,474310,118.58
1633,多頭出場,2023-03-22 15:00,L_Exit_G,15727,1,784750,1560,0.20,1630,0.21,-1570,-0.20,475870,118.97
1633,多頭進場,2023-03-22 10:05,L_Add,15695,1,784750,1560,0.20,1630,0.21,-1570,-0.20,475870,118.97
1634,多頭出場,2023-03-22 17:30,L_Exit_Add,15735,1,785350,1360,0.17,1430,0.18,-1370,-0.17,477250,119.31
1634,多頭進場,2023-03-22 11:45,L_Add,15707,1,785350,1360,0.17,1430,0.18,-1370,-0.17,477250,119.31
1635,多頭出場,2023-03-22 17:40,L_Exit_Add,15746,1,785550,1710,0.22,1780,0.23,-1570,-0.20,478980,119.74
1635,多頭進場,2023-03-22 12:20,L_G_進,15711,1,785550,1710,0.22,1780,0.23,-1570,-0.20,478980,119.74
1636,多頭出場,2023-03-22 18:50,L_Exit_Add,15753,1,785900,1710,0.22,1780,0.23,-1920,-0.24,480710,120.18
1636,多頭進場,2023-03-22 13:10,L_G_進,15718,1,785900,1710,0.22,1780,0.23,-1920,-0.24,480710,120.18
1637,多頭出場,2023-03-23 00:10,L_Cmd_Fast,15756,1,788150,-390,-0.05,980,0.12,-1070,-0.14,480300,120.08
1637,多頭進場,2023-03-22 21:20,L_Cmd,15763,1,788150,-390,-0.05,980,0.12,-1070,-0.14,480300,120.08
1638,多頭出場,2023-03-23 01:00,L_Exit_Add,15727,1,789050,-2740,-0.35,30,0.00,-2720,-0.34,477580,119.40
1638,多頭進場,2023-03-22 22:30,L_Add,15781,1,789050,-2740,-0.35,30,0.00,-2720,-0.34,477580,119.40
1639,多頭出場,2023-03-23 23:05,L_Exit_G,15978,1,796450,2410,0.30,2480,0.31,-720,-0.09,479930,119.98
1639,多頭進場,2023-03-23 22:20,L_Cmd,15929,1,796450,2410,0.30,2480,0.31,-720,-0.09,479930,119.98
1640,多頭出場,2023-03-24 01:00,L_G_Cut,15932,1,797500,-940,-0.12,1430,0.18,-1170,-0.15,478990,119.75
1640,多頭進場,2023-03-23 22:55,L_Add,15950,1,797500,-940,-0.12,1430,0.18,-1170,-0.15,478990,119.75
1641,多頭出場,2023-03-24 01:10,L_Cmd_Fast,15922,1,797700,-1640,-0.21,1230,0.15,-1720,-0.22,477370,119.34
1641,多頭進場,2023-03-23 23:00,L_Add,15954,1,797700,-1640,-0.21,1230,0.15,-1720,-0.22,477370,119.34
1642,多頭出場,2023-03-24 02:15,L_Exit_Add,15893,1,798050,-3440,-0.43,880,0.11,-3420,-0.43,473950,118.49
1642,多頭進場,2023-03-23 23:05,L_G_進,15961,1,798050,-3440,-0.43,880,0.11,-3420,-0.43,473950,118.49
1643,多頭出場,2023-03-24 02:20,L_Exit_Add,15889,1,798450,-4040,-0.51,30,0.00,-4020,-0.50,469930,117.48
1643,多頭進場,2023-03-23 23:25,L_G_進,15969,1,798450,-4040,-0.51,30,0.00,-4020,-0.50,469930,117.48
1644,多頭出場,2023-03-24 16:05,L_Exit,15876,1,795800,-2040,-0.26,980,0.12,-2020,-0.25,467890,116.97
1644,多頭進場,2023-03-24 13:30,L_Cmd,15916,1,795800,-2040,-0.26,980,0.12,-2020,-0.25,467890,116.97
1645,多頭出場,2023-03-27 09:10,L_Cmd_Fast,15845,1,792550,-340,-0.04,1630,0.21,-870,-0.11,467530,116.88
1645,多頭進場,2023-03-25 03:25,L_Cmd,15851,1,792550,-340,-0.04,1630,0.21,-870,-0.11,467530,116.88
1646,多頭出場,2023-03-27 09:15,Trend Rev,15831,1,793150,-1640,-0.21,1030,0.13,-1770,-0.22,465910,116.48
1646,多頭進場,2023-03-25 04:00,L_Add,15863,1,793150,-1640,-0.21,1030,0.13,-1770,-0.22,465910,116.48
1647,多頭出場,2023-03-27 11:30,L_Cmd_Fast,15830,1,791950,-490,-0.06,30,0.00,-920,-0.12,465420,116.36
1647,多頭進場,2023-03-27 11:15,L_Cmd,15839,1,791950,-490,-0.06,30,0.00,-920,-0.12,465420,116.36
1648,多頭出場,2023-03-28 09:20,L_Exit,15751,1,789450,-1940,-0.25,1730,0.22,-1920,-0.24,463460,115.87
1648,多頭進場,2023-03-28 08:50,L_Cmd,15789,1,789450,-1940,-0.25,1730,0.22,-1920,-0.24,463460,115.87
1649,多頭出場,2023-03-28 09:25,Trend Rev,15740,1,790450,-3490,-0.44,180,0.02,-3570,-0.45,459990,115.00
1649,多頭進場,2023-03-28 09:10,L_Add,15809,1,790450,-3490,-0.44,180,0.02,-3570,-0.45,459990,115.00
1650,空頭出場,2023-03-28 23:15,S_Cmd_Fast,15686,1,783050,-1290,-0.16,30,0.00,-1320,-0.17,458700,114.68
1650,空頭進場,2023-03-28 22:35,S_Cmd,15661,1,783050,-1290,-0.16,30,0.00,-1320,-0.17,458700,114.68
1651,多頭出場,2023-03-29 09:25,L_Exit,15786,1,786850,2410,0.31,2480,0.32,-470,-0.06,461050,115.26
1651,多頭進場,2023-03-29 08:50,L_Cmd,15737,1,786850,2410,0.31,2480,0.32,-470,-0.06,461050,115.26
1652,多頭出場,2023-03-29 09:25,L_Exit_G,15786,1,787850,1410,0.18,1480,0.19,-770,-0.10,462480,115.62
1652,多頭進場,2023-03-29 09:05,L_Add,15757,1,787850,1410,0.18,1480,0.19,-770,-0.10,462480,115.62
1653,多頭出場,2023-03-29 10:40,L_Exit_Add,15704,1,788050,-2890,-0.37,1280,0.16,-2870,-0.36,459610,114.90
1653,多頭進場,2023-03-29 09:10,L_Add,15761,1,788050,-2890,-0.37,1280,0.16,-2870,-0.36,459610,114.90
1654,多頭出場,2023-03-29 10:45,Trend Rev,15701,1,788700,-3690,-0.47,630,0.08,-3670,-0.47,455940,113.99
1654,多頭進場,2023-03-29 09:20,L_G_進,15774,1,788700,-3690,-0.47,630,0.08,-3670,-0.47,455940,113.99
1655,多頭出場,2023-03-29 16:30,L_Exit,15779,1,785850,3060,0.39,3130,0.40,-520,-0.07,458980,114.75
1655,多頭進場,2023-03-29 12:45,L_Cmd,15717,1,785850,3060,0.39,3130,0.40,-520,-0.07,458980,114.75
1656,多頭出場,2023-03-29 16:30,L_Exit_Add,15779,1,786650,2260,0.29,2330,0.30,-70,-0.01,461260,115.31
1656,多頭進場,2023-03-29 13:25,L_Add,15733,1,786650,2260,0.29,2330,0.30,-70,-0.01,461260,115.31
1657,多頭出場,2023-03-29 22:50,L_G_Cut,15795,1,790300,-590,-0.07,930,0.12,-620,-0.08,460610,115.15
1657,多頭進場,2023-03-29 21:05,L_Cmd,15806,1,790300,-590,-0.07,930,0.12,-620,-0.08,460610,115.15
1658,多頭出場,2023-03-29 22:50,L_Cmd_Fast,15795,1,790750,-1040,-0.13,480,0.06,-1070,-0.14,459590,114.90
1658,多頭進場,2023-03-29 21:25,L_Add,15815,1,790750,-1040,-0.13,480,0.06,-1070,-0.14,459590,114.90
1659,多頭出場,2023-03-30 03:40,L_Exit_Add,15842,1,790950,1110,0.14,1180,0.15,-1470,-0.19,460680,115.17
1659,多頭進場,2023-03-29 22:00,L_Add,15819,1,790950,1110,0.14,1180,0.15,-1470,-0.19,460680,115.17
1660,多頭出場,2023-03-30 03:50,L_Exit_Add,15846,1,791200,1060,0.13,1130,0.14,-1720,-0.22,461740,115.44
1660,多頭進場,2023-03-29 22:05,L_G_進,15824,1,791200,1060,0.13,1130,0.14,-1720,-0.22,461740,115.44
1661,多頭出場,2023-03-30 03:50,L_Exit_G,15846,1,791600,660,0.08,730,0.09,-20,0.00,462420,115.61
1661,多頭進場,2023-03-30 03:15,L_Add,15832,1,791600,660,0.08,730,0.09,-20,0.00,462420,115.61
1662,多頭出場,2023-03-30 08:50,L_G_Cut,15834,1,791850,-190,-0.02,580,0.07,-1320,-0.17,462250,115.56
1662,多頭進場,2023-03-30 03:20,L_G_進,15837,1,791850,-190,-0.02,580,0.07,-1320,-0.17,462250,115.56
1663,多頭出場,2023-03-30 09:20,Trend Rev,15807,1,792050,-1740,-0.22,380,0.05,-2020,-0.26,460530,115.13
1663,多頭進場,2023-03-30 03:45,L_G_進,15841,1,792050,-1740,-0.22,380,0.05,-2020,-0.26,460530,115.13
1664,多頭出場,2023-03-31 10:15,L_Exit,15897,1,796950,-2140,-0.27,1330,0.17,-2120,-0.27,458370,114.59
1664,多頭進場,2023-03-31 09:20,L_Cmd,15939,1,796950,-2140,-0.27,1330,0.17,-2120,-0.27,458370,114.59
1665,多頭出場,2023-03-31 10:35,L_Exit_Add,15883,1,798150,-4040,-0.51,30,0.00,-4020,-0.50,454350,113.59
1665,多頭進場,2023-03-31 09:40,L_Add,15963,1,798150,-4040,-0.51,30,0.00,-4020,-0.50,454350,113.59
1666,多頭出場,2023-04-01 01:05,L_G_Cut,15902,1,794200,860,0.11,1980,0.25,-120,-0.02,455150,113.79
1666,多頭進場,2023-03-31 21:35,L_Cmd,15884,1,794200,860,0.11,1980,0.25,-120,-0.02,455150,113.79
1667,多頭出場,2023-04-01 01:35,L_Cmd_Fast,15898,1,795100,-240,-0.03,1080,0.14,-770,-0.10,454930,113.73
1667,多頭進場,2023-03-31 22:05,L_Add,15902,1,795100,-240,-0.03,1080,0.14,-770,-0.10,454930,113.73
1668,多頭出場,2023-04-06 08:45,L_Exit_Add,15785,1,795300,-6090,-0.77,1080,0.14,-6070,-0.76,448860,112.22
1668,多頭進場,2023-03-31 22:50,L_Add,15906,1,795300,-6090,-0.77,1080,0.14,-6070,-0.76,448860,112.22
1669,多頭出場,2023-04-06 08:45,L_Exit_Add,15785,1,795700,-6490,-0.82,680,0.09,-6470,-0.81,442390,110.60
1669,多頭進場,2023-03-31 23:25,L_G_進,15914,1,795700,-6490,-0.82,680,0.09,-6470,-0.81,442390,110.60
1670,多頭出場,2023-04-07 03:15,L_Cmd_Fast,15827,1,791350,-40,-0.01,880,0.11,-170,-0.02,442330,110.58
1670,多頭進場,2023-04-07 00:05,L_Cmd,15827,1,791350,-40,-0.01,880,0.11,-170,-0.02,442330,110.58
1671,多頭出場,2023-04-07 03:55,Trend Rev,15813,1,791950,-1340,-0.17,280,0.04,-1370,-0.17,441010,110.25
1671,多頭進場,2023-04-07 00:35,L_Add,15839,1,791950,-1340,-0.17,280,0.04,-1370,-0.17,441010,110.25
1672,多頭出場,2023-04-07 09:05,L_Cmd_Fast,15824,1,791950,-790,-0.10,930,0.12,-770,-0.10,440200,110.05
1672,多頭進場,2023-04-07 08:50,L_Cmd,15839,1,791950,-790,-0.10,930,0.12,-770,-0.10,440200,110.05
1673,多頭出場,2023-04-07 10:30,Trend Rev,15825,1,792650,-1440,-0.18,830,0.10,-1720,-0.22,438780,109.70
1673,多頭進場,2023-04-07 09:00,L_Add,15853,1,792650,-1440,-0.18,830,0.10,-1720,-0.22,438780,109.70
1674,多頭出場,2023-04-08 04:10,L_Cmd_Fast,15824,1,791300,-140,-0.02,80,0.01,-220,-0.03,438640,109.66
1674,多頭進場,2023-04-08 04:00,L_Cmd,15826,1,791300,-140,-0.02,80,0.01,-220,-0.03,438640,109.66
1675,多頭出場,2023-04-10 09:00,L_Exit,15890,1,792650,1810,0.23,1880,0.24,-270,-0.03,440410,110.10
1675,多頭進場,2023-04-10 08:50,L_Cmd,15853,1,792650,1810,0.23,1880,0.24,-270,-0.03,440410,110.10
1676,多頭出場,2023-04-10 09:00,L_Exit_Add,15890,1,793000,1460,0.18,1530,0.19,-70,-0.01,441890,110.47
1676,多頭進場,2023-04-10 08:55,L_Add,15860,1,793000,1460,0.18,1530,0.19,-70,-0.01,441890,110.47
1677,多頭出場,2023-04-10 09:20,L_Exit_Add,15871,1,794550,-1040,-0.13,1730,0.22,-1020,-0.13,440830,110.21
1677,多頭進場,2023-04-10 09:00,L_Add,15891,1,794550,-1040,-0.13,1730,0.22,-1020,-0.13,440830,110.21
1678,多頭出場,2023-04-10 09:25,L_Exit_Add,15851,1,795150,-2640,-0.33,1130,0.14,-2620,-0.33,438210,109.55
1678,多頭進場,2023-04-10 09:05,L_Add,15903,1,795150,-2640,-0.33,1130,0.14,-2620,-0.33,438210,109.55
1679,多頭出場,2023-04-10 10:00,L_Exit_Add,15839,1,796150,-4240,-0.53,130,0.02,-4220,-0.53,433990,108.50
1679,多頭進場,2023-04-10 09:10,L_Add,15923,1,796150,-4240,-0.53,130,0.02,-4220,-0.53,433990,108.50
1680,多頭出場,2023-04-10 12:10,L_Cmd_Fast,15858,1,794050,-1190,-0.15,130,0.02,-1320,-0.17,432800,108.20
1680,多頭進場,2023-04-10 11:35,L_Cmd,15881,1,794050,-1190,-0.15,130,0.02,-1320,-0.17,432800,108.20
1681,多頭出場,2023-04-11 08:50,L_Exit,15858,1,790850,2010,0.25,2080,0.26,-170,-0.02,434770,108.69
1681,多頭進場,2023-04-11 03:50,L_Cmd,15817,1,790850,2010,0.25,2080,0.26,-170,-0.02,434770,108.69
1682,多頭出場,2023-04-11 08:50,L_Exit_Add,15858,1,791200,1660,0.21,1730,0.22,-420,-0.05,436450,109.11
1682,多頭進場,2023-04-11 04:00,L_Add,15824,1,791200,1660,0.21,1730,0.22,-420,-0.05,436450,109.11
1683,多頭出場,2023-04-11 08:55,L_Exit_Add,15877,1,791750,2060,0.26,2130,0.27,-170,-0.02,438510,109.63
1683,多頭進場,2023-04-11 08:50,L_Add,15835,1,791750,2060,0.26,2130,0.27,-170,-0.02,438510,109.63
1684,多頭出場,2023-04-11 09:25,L_Exit_G,15896,1,792800,1960,0.25,2030,0.26,-920,-0.12,440430,110.11
1684,多頭進場,2023-04-11 08:55,L_Add,15856,1,792800,1960,0.25,2030,0.26,-920,-0.12,440430,110.11
1685,多頭出場,2023-04-11 09:35,L_Exit_Add,15945,1,793500,3710,0.47,3780,0.48,-1620,-0.20,444140,111.04
1685,多頭進場,2023-04-11 09:00,L_Add,15870,1,793500,3710,0.47,3780,0.48,-1620,-0.20,444140,111.04
1686,多頭出場,2023-04-11 09:35,L_Exit_Add,15945,1,794100,3110,0.39,3180,0.40,-420,-0.05,447270,111.82
1686,多頭進場,2023-04-11 09:20,L_Add,15882,1,794100,3110,0.39,3180,0.40,-420,-0.05,447270,111.82
1687,多頭出場,2023-04-11 09:35,L_Exit_Add,15945,1,794100,3110,0.39,3180,0.40,-420,-0.05,450400,112.60
1687,多頭進場,2023-04-11 09:25,L_G_進,15882,1,794100,3110,0.39,3180,0.40,-420,-0.05,450400,112.60
1688,多頭出場,2023-04-11 09:35,L_Exit_G,15945,1,794300,2910,0.37,2980,0.38,-620,-0.08,453330,113.33
1688,多頭進場,2023-04-11 09:30,L_G_進,15886,1,794300,2910,0.37,2980,0.38,-620,-0.08,453330,113.33
1689,多頭出場,2023-04-11 13:05,L_Cmd_Fast,15905,1,796950,-1740,-0.22,1130,0.14,-1870,-0.23,451590,112.90
1689,多頭進場,2023-04-11 09:40,L_Cmd,15939,1,796950,-1740,-0.22,1130,0.14,-1870,-0.23,451590,112.90
1690,多頭出場,2023-04-11 22:45,L_Exit,15937,1,798150,-1340,-0.17,30,0.00,-1320,-0.17,450250,112.56
1690,多頭進場,2023-04-11 22:30,L_Cmd,15963,1,798150,-1340,-0.17,30,0.00,-1320,-0.17,450250,112.56
1691,多頭出場,2023-04-12 09:05,L_Cmd_Fast,15925,1,797400,-1190,-0.15,80,0.01,-1420,-0.18,449060,112.26
1691,多頭進場,2023-04-12 09:00,L_Cmd,15948,1,797400,-1190,-0.15,80,0.01,-1420,-0.18,449060,112.26
1692,多頭出場,2023-04-12 12:10,L_Cmd_Fast,15918,1,796400,-540,-0.07,330,0.04,-620,-0.08,448520,112.13
1692,多頭進場,2023-04-12 11:15,L_Cmd,15928,1,796400,-540,-0.07,330,0.04,-620,-0.08,448520,112.13
1693,空頭出場,2023-04-13 15:20,S_G_Cut,15838,1,792150,210,0.03,1730,0.22,-370,-0.05,448670,112.17
1693,空頭進場,2023-04-13 12:05,S_Cmd,15843,1,792150,210,0.03,1730,0.22,-370,-0.05,448670,112.17
1694,空頭出場,2023-04-13 15:30,S_Cmd_Fast,15842,1,791400,-740,-0.09,980,0.12,-770,-0.10,447950,111.99
1694,空頭進場,2023-04-13 12:50,S_Add,15828,1,791400,-740,-0.09,980,0.12,-770,-0.10,447950,111.99
1695,空頭出場,2023-04-13 18:15,S_Exit_Add,15786,1,790800,1460,0.18,1530,0.19,-1370,-0.17,449430,112.36
1695,空頭進場,2023-04-13 13:15,S_Add,15816,1,790800,1460,0.18,1530,0.19,-1370,-0.17,449430,112.36
1696,空頭出場,2023-04-13 21:05,Trend Rev,15834,1,790450,-1290,-0.16,1330,0.17,-1720,-0.22,448160,112.04
1696,空頭進場,2023-04-13 13:20,S_G_進,15809,1,790450,-1290,-0.16,1330,0.17,-1720,-0.22,448160,112.04
1697,多頭出場,2023-04-14 11:25,L_Exit_G,15963,1,795200,2910,0.37,2980,0.37,-920,-0.12,451010,112.75
1697,多頭進場,2023-04-14 10:15,L_Cmd,15904,1,795200,2910,0.37,2980,0.37,-920,-0.12,451010,112.75
1698,多頭出場,2023-04-14 11:35,L_Exit,15986,1,796750,2510,0.32,2580,0.32,-70,-0.01,453520,113.38
1698,多頭進場,2023-04-14 11:15,L_Add,15935,1,796750,2510,0.32,2580,0.32,-70,-0.01,453520,113.38
1699,多頭出場,2023-04-14 12:20,L_Exit_Add,15991,1,797500,2010,0.25,2080,0.26,-270,-0.03,455530,113.88
1699,多頭進場,2023-04-14 11:20,L_Add,15950,1,797500,2010,0.25,2080,0.26,-270,-0.03,455530,113.88
1700,多頭出場,2023-04-14 12:20,L_Exit_G,15991,1,797500,2010,0.25,2080,0.26,-70,-0.01,457560,114.39
1700,多頭進場,2023-04-14 11:25,L_G_進,15950,1,797500,2010,0.25,2080,0.26,-70,-0.01,457560,114.39
1701,多頭出場,2023-04-14 12:20,L_Exit_G,15991,1,798950,560,0.07,630,0.08,-920,-0.12,458140,114.54
1701,多頭進場,2023-04-14 11:35,L_G_進,15979,1,798950,560,0.07,630,0.08,-920,-0.12,458140,114.54
1702,多頭出場,2023-04-14 20:50,Trend Rev,15937,1,799000,-2190,-0.27,680,0.09,-2270,-0.28,455970,113.99
1702,多頭進場,2023-04-14 11:45,L_G_進,15980,1,799000,-2190,-0.27,680,0.09,-2270,-0.28,455970,113.99
1703,多頭出場,2023-04-14 22:05,L_Exit,15936,1,798200,-1440,-0.18,30,0.00,-1420,-0.18,454530,113.63
1703,多頭進場,2023-04-14 22:00,L_Cmd,15964,1,798200,-1440,-0.18,30,0.00,-1420,-0.18,454530,113.63
1704,多頭出場,2023-04-17 13:40,L_Exit,15972,1,796400,2160,0.27,2230,0.28,-120,-0.02,456630,114.16
1704,多頭進場,2023-04-17 13:15,L_Cmd,15928,1,796400,2160,0.27,2230,0.28,-120,-0.02,456630,114.16
1705,多頭出場,2023-04-17 13:40,L_Exit_G,15972,1,797450,1110,0.14,1180,0.15,-120,-0.02,457760,114.44
1705,多頭進場,2023-04-17 13:30,L_Add,15949,1,797450,1110,0.14,1180,0.15,-120,-0.02,457760,114.44
1706,多頭出場,2023-04-17 21:50,Trend Rev,15946,1,798000,-740,-0.09,980,0.12,-1320,-0.17,457040,114.26
1706,多頭進場,2023-04-17 13:35,L_Add,15960,1,798000,-740,-0.09,980,0.12,-1320,-0.17,457040,114.26
1707,多頭出場,2023-04-17 21:50,Trend Rev,15946,1,798250,-990,-0.12,730,0.09,-1570,-0.20,456070,114.02
1707,多頭進場,2023-04-17 13:40,L_G_進,15965,1,798250,-990,-0.12,730,0.09,-1570,-0.20,456070,114.02
1708,多頭出場,2023-04-18 08:45,L_Exit_Add,15932,1,797650,-1090,-0.14,930,0.12,-1070,-0.13,454920,113.73
1708,多頭進場,2023-04-18 03:05,L_Cmd,15953,1,797650,-1090,-0.14,930,0.12,-1070,-0.13,454920,113.73
1709,多頭出場,2023-04-18 08:45,L_Exit,15932,1,797900,-1340,-0.17,680,0.09,-1320,-0.17,453600,113.40
1709,多頭進場,2023-04-18 03:25,L_Add,15958,1,797900,-1340,-0.17,680,0.09,-1320,-0.17,453600,113.40
1710,多頭出場,2023-04-18 08:45,L_Exit_Add,15932,1,798350,-1790,-0.22,230,0.03,-1770,-0.22,451830,112.96
1710,多頭進場,2023-04-18 03:30,L_Add,15967,1,798350,-1790,-0.22,230,0.03,-1770,-0.22,451830,112.96
1711,多頭出場,2023-04-18 08:50,L_G_Cut,15946,1,798450,-1190,-0.15,130,0.02,-2070,-0.26,450660,112.67
1711,多頭進場,2023-04-18 03:55,L_G_進,15969,1,798450,-1190,-0.15,130,0.02,-2070,-0.26,450660,112.67
1712,多頭出場,2023-04-18 11:25,L_Cmd_Fast,15941,1,797300,-290,-0.04,830,0.10,-470,-0.06,450370,112.59
1712,多頭進場,2023-04-18 10:45,L_Cmd,15946,1,797300,-290,-0.04,830,0.10,-470,-0.06,450370,112.59
1713,多頭出場,2023-04-18 22:00,L_Cmd_Fast,15896,1,795450,-690,-0.09,480,0.06,-670,-0.08,449680,112.42
1713,多頭進場,2023-04-18 21:45,L_Cmd,15909,1,795450,-690,-0.09,480,0.06,-670,-0.08,449680,112.42
