date,prev_date,open_today,close_prev,gap_pt,gap_pct,nq_0845,es_0845,kospi_0845,nkx_0845,nq_1500,es_1500,ndx_ret,spx_ret,nkx_ret,kospi_ret,nq_0845_pct,nq_1500_pct,es_0845_pct,es_1500_pct,vote_es,vote_kospi,vote_nkx,vote_ndx_prev,vote_composite
2025-12-17,2025-12-16,27608.0,27646.0,-38.0,-0.1374520726325689,-16.25,-4.5,18.68017578125,272.12890625,59.75,9.5,-1.8092349338311944,-1.1592143912241393,0.2612061487778705,1.432312302309913,-0.09027777777777778,0.33194444444444443,-0.1,0.21111111111111108,-1,1,1,-1,0
2025-12-18,2025-12-17,27493.0,27691.0,-198.0,-0.71503376548337,35.25,5.75,-16.780029296875,-97.05078125,46.5,7.75,1.3794326180095018,0.7934262269941872,-1.0316253606270642,-1.5259774945072355,0.19583333333333333,0.2583333333333333,0.1277777777777778,0.17222222222222222,1,-1,-1,1,0
2025-12-19,2025-12-18,27802.0,27629.0,173.0,0.626153679105288,24.25,5.5,0.239990234375,41.390625,56.5,12.25,1.3094630085295655,0.8818059450332205,1.032031544952705,0.6518957018217142,0.13472222222222224,0.3138888888888889,0.12222222222222222,0.2722222222222222,1,0,0,1,2
2025-12-23,2025-12-22,28387.0,28340.0,47.0,0.16584333098094567,21.75,1.75,1.77001953125,97.36328125,-7.0,0.5,0.5677183418099307,0.4550388765703239,0.0207935945498727,0.2773950834498162,0.12083333333333333,-0.03888888888888889,0.03888888888888889,0.011111111111111112,0,0,1,1,2
2025-12-24,2025-12-23,28575.0,28409.0,166.0,0.5843218698299835,4.25,-0.25,1.23974609375,-75.55078125,0.0,0.0,0.2184494227374767,0.3221482201218872,-0.1364126457350845,-0.2112953912415727,0.02361111111111111,0.0,-0.005555555555555556,0.0,0,0,-1,0,-1
2025-12-30,2025-12-29,28796.0,28927.0,-131.0,-0.4528641061983614,-40.0,-7.0,7.71044921875,-71.6484375,-40.75,-9.0,-0.2354464859291694,-0.1375667151902293,-0.3709733332137643,-0.1514049469747203,-0.2222222222222222,-0.22638888888888892,-0.15555555555555556,-0.2,-1,1,-1,0,-1
2025-12-31,2025-12-30,28838.0,28874.0,-36.0,-0.12467964258502458,-61.75,-11.75,,,-0.75,-0.5,-0.7561776259325192,-0.7357666300846111,-0.3709733332137643,-0.1514049469747203,-0.34305555555555556,-0.004166666666666667,-0.26111111111111107,-0.011111111111111112,-1,0,0,-1,-2
2026-01-06,2026-01-05,30285.0,30301.0,-16.0,-0.052803537837035085,-15.0,-2.25,42.09033203125,193.5703125,4.0,0.25,0.646908752731945,0.6196712678341321,1.3220920602806665,1.5246137008857907,-0.08333333333333334,0.022222222222222223,-0.05,0.005555555555555556,0,1,1,1,3
2026-01-07,2026-01-06,30606.0,30634.0,-28.0,-0.0914017105177254,-1.75,0.25,6.39990234375,-36.61328125,-17.0,-3.5,0.1575959027055873,-0.3439923431013958,-1.0588690144494928,0.5652456366042946,-0.009722222222222222,-0.09444444444444444,0.005555555555555556,-0.07777777777777778,0,1,0,0,1
2026-01-08,2026-01-07,30377.0,30524.0,-147.0,-0.4815882584196043,6.75,1.5,14.67041015625,97.9375,11.5,2.0,-0.4420731467457472,0.0076548259091424,-1.6256477185430107,0.0287857900551413,0.0375,0.0638888888888889,0.03333333333333333,0.044444444444444446,0,1,1,-1,1
2026-01-09,2026-01-08,30446.0,30456.0,-10.0,-0.03283425269240872,-46.0,-9.75,13.3203125,165.16015625,-20.75,-2.25,0.8148633687052653,0.6475487031883276,1.609297678690513,0.7457589378129237,-0.2555555555555556,-0.11527777777777777,-0.21666666666666665,-0.05,-1,1,1,1,2
2026-01-13,2026-01-12,31077.0,30695.0,382.0,1.2445023619482,-67.0,-9.25,-20.7197265625,-129.390625,15.75,1.25,-0.1012528476334706,-0.1939123055059721,3.0983306123394394,1.4670957401993645,-0.37222222222222223,0.08750000000000001,-0.20555555555555557,0.027777777777777776,-1,-1,-1,0,-3
2026-01-14,2026-01-13,30997.0,30864.0,133.0,0.43092275790565054,9.0,0.25,-33.4296875,179.140625,6.5,2.75,-1.0043039006782273,-0.5333360445499591,1.4791460971354864,0.6491007204911803,0.05,0.03611111111111111,0.005555555555555556,0.06111111111111111,0,-1,1,-1,-1
2026-01-15,2026-01-14,30836.0,30993.0,-157.0,-0.5065659987739166,-8.75,-1.75,-6.52978515625,176.05078125,66.25,8.5,0.2482538849893911,0.2579926217127326,-0.4245955911555743,1.576288994344921,-0.04861111111111111,0.3680555555555555,-0.03888888888888889,0.18888888888888888,0,-1,1,0,0
2026-01-16,2026-01-15,31383.0,31052.0,331.0,1.0659538838078064,53.75,8.5,13.6396484375,38.390625,16.75,1.75,-0.0621712456743694,-0.0642302303956343,-0.3221706045961503,0.9002601629127582,0.2986111111111111,0.09305555555555556,0.18888888888888888,0.03888888888888889,1,1,0,0,2
2026-01-20,2026-01-19,31492.0,31663.0,-171.0,-0.540062533556517,,,34.919921875,-17.72265625,-99.25,-22.25,-2.385970624291933,-2.062675805627745,-1.1056910663935104,-0.385554873275018,,-0.5513888888888888,,-0.4944444444444444,0,1,0,-1,0
2026-01-21,2026-01-20,31302.0,31676.0,-374.0,-1.1807046344235383,36.25,6.25,26.73974609375,221.04296875,-6.75,0.0,1.178427399798454,1.158774132327456,-0.4084854458907494,0.4949122607839085,0.2013888888888889,-0.0375,0.1388888888888889,0.0,1,1,1,1,4
2026-01-22,2026-01-21,31878.0,31472.0,406.0,1.290035587188612,49.0,11.25,9.72998046875,322.66796875,54.25,9.0,0.909368580287051,0.5487502192628835,1.732366131105234,0.8676214905280588,0.2722222222222222,0.3013888888888889,0.25,0.2,1,1,1,1,4
2026-01-23,2026-01-22,31997.0,31855.0,142.0,0.4457698948359755,24.25,9.25,-37.85009765625,-9.203125,-21.75,-5.5,0.278292578814554,0.0326869837789178,0.2942516913851722,0.757997239613073,0.13472222222222224,-0.12083333333333333,0.20555555555555557,-0.12222222222222222,1,-1,0,0,0
2026-01-27,2026-01-26,32313.0,32147.0,166.0,0.5163778890720752,37.5,6.5,35.89990234375,-21.390625,-2.0,-0.75,0.9141008826954566,0.4081896177137167,0.8476636916720626,2.7327568177603068,0.20833333333333334,-0.011111111111111112,0.14444444444444443,-0.016666666666666666,1,1,0,1,3
2026-01-28,2026-01-27,32760.0,32502.0,258.0,0.7937973047812442,96.0,15.0,19.41015625,-12.73828125,70.5,5.0,0.1694144544750475,-0.0081723052190896,0.0471970835659307,1.6905112104901754,0.5333333333333333,0.39166666666666666,0.33333333333333337,0.1111111111111111,1,1,0,0,2
2026-01-29,2026-01-28,33016.0,32927.0,89.0,0.2702948947672123,-105.25,-17.75,5.47998046875,-172.5390625,21.0,8.75,-0.7223323690009664,-0.1292631274007694,0.0316548595407084,0.9754746516441816,-0.5847222222222223,0.11666666666666668,-0.3944444444444445,0.19444444444444445,-1,1,-1,-1,-2
2026-01-30,2026-01-29,32451.0,32783.0,-332.0,-1.0127200073208675,-52.5,-12.75,-7.830078125,-320.6796875,-125.75,-26.25,-0.9427811057196478,-0.4301899620894223,-0.0988279259733215,0.0595616620780559,-0.2916666666666667,-0.6986111111111112,-0.2833333333333333,-0.5833333333333334,-1,-1,-1,-1,-4
2026-02-03,2026-02-02,32357.0,31622.0,735.0,2.3243311618493454,79.75,15.0,22.18994140625,311.51171875,26.25,2.25,-1.428104272151376,-0.8403983020698336,3.922653917446106,6.83702472268708,0.44305555555555554,0.14583333333333334,0.33333333333333337,0.05,1,1,1,-1,2
2026-02-04,2026-02-03,32107.0,32298.0,-191.0,-0.5913678865564431,-44.75,-4.75,67.19970703125,342.41015625,60.0,10.25,-1.5076607984928048,-0.5072391906223106,-0.7808765099505011,1.5699463378906708,-0.24861111111111112,0.33333333333333337,-0.10555555555555554,0.2277777777777778,-1,1,1,-1,0
2026-02-05,2026-02-04,31972.0,32420.0,-448.0,-1.3818630475015423,-9.75,-4.0,-15.8095703125,-200.0,48.0,8.0,-1.589159168749088,-1.2251015567674717,-0.8754667568403707,-3.863831797289696,-0.05416666666666666,0.26666666666666666,-0.08888888888888889,0.17777777777777778,-1,-1,-1,-1,-4
2026-02-06,2026-02-05,31462.0,31898.0,-436.0,-1.3668568562292307,-25.25,-6.25,24.63037109375,204.0703125,-25.5,-0.75,2.1766116022293724,1.9695796697335897,0.8094695246961381,-1.4414385790020967,-0.14027777777777778,-0.14166666666666666,-0.1388888888888889,-0.016666666666666666,-1,1,1,1,2
2026-02-10,2026-02-09,32905.0,32649.0,256.0,0.7840975221293148,-26.25,-5.75,-11.31982421875,239.46875,-3.25,0.0,-0.5860887013236171,-0.3303712975458173,2.2826609072220228,0.0688915583279659,-0.14583333333333334,-0.018055555555555554,-0.1277777777777778,0.0,-1,-1,1,-1,-2
2026-02-11,2026-02-10,33344.0,33299.0,45.0,0.13513919336917024,33.25,7.25,24.27978515625,,-16.5,-2.0,-0.1558274890275268,-0.0048956071562189,2.2826609072220228,0.9959143886627332,0.18472222222222223,-0.09166666666666666,0.16111111111111112,-0.044444444444444446,1,1,0,0,2
2026-02-24,2026-02-23,34106.0,33974.0,132.0,0.38853240713486786,29.75,3.0,67.14990234375,6.08984375,-7.75,1.0,1.044801963062758,0.7651614086322311,0.8717721590947747,2.113383411321279,0.16527777777777777,-0.043055555555555555,0.06666666666666667,0.022222222222222223,1,1,0,1,3
2026-02-25,2026-02-24,35250.0,34843.0,407.0,1.1680968917716614,54.75,8.5,64.47021484375,244.44921875,-4.5,-0.5,1.2613909684129787,0.8136355657339944,2.201687465189761,1.9133435843132984,0.30416666666666664,-0.025,0.18888888888888888,-0.011111111111111112,1,1,1,1,4
2026-02-26,2026-02-25,35532.0,35483.0,49.0,0.13809429867824027,-146.0,-25.5,7.9501953125,227.91796875,39.25,4.25,-1.1821798206745229,-0.5365580569328343,0.2906460565279767,3.672177881650063,-0.8111111111111111,0.21805555555555553,-0.5666666666666667,0.09444444444444444,-1,1,1,-1,0
2026-03-03,2026-03-02,35005.0,35262.0,-257.0,-0.7288299018773751,-64.25,-17.25,-91.68994140625,-471.171875,-89.5,-17.0,-1.0205782982251166,-0.9444031095625416,-3.062817923556449,-7.242317745620141,-0.35694444444444445,-0.49722222222222223,-0.3833333333333333,-0.37777777777777777,-1,-1,-1,-1,-4
2026-03-04,2026-03-03,33456.0,34338.0,-882.0,-2.568582911060633,37.75,7.0,-140.83984375,-434.0,82.75,18.75,1.2914465789047869,0.7756049264286302,-3.613265843189184,-12.057682152301595,0.2097222222222222,0.4597222222222222,0.15555555555555556,0.4166666666666667,1,-1,-1,1,0
2026-03-05,2026-03-04,33900.0,32935.0,965.0,2.93001366327615,70.25,13.5,-116.98974609375,-869.6328125,38.25,8.75,-0.2564519761625639,-0.5646704863891072,1.9034183254412085,9.627093524752262,0.3902777777777778,0.21250000000000002,0.3,0.19444444444444445,1,-1,-1,0,-1
2026-03-06,2026-03-05,33364.0,33692.0,-328.0,-0.9735248723732637,64.5,18.0,-33.5400390625,95.828125,6.25,0.25,-1.5882487229215148,-1.3276795812569242,0.6201036337386112,0.0173752191249487,0.35833333333333334,0.034722222222222224,0.4,0.005555555555555556,1,-1,1,-1,0
2026-03-10,2026-03-09,33268.0,32030.0,1238.0,3.8651264439587885,-22.0,-11.25,26.7998046875,326.140625,117.0,29.5,0.0050687046129427,-0.2135119887732517,2.882057275476657,5.345138404009742,-0.12222222222222222,0.65,-0.25,0.6555555555555556,-1,1,1,0,1
2026-03-11,2026-03-10,33329.0,32761.0,568.0,1.7337688104758706,51.5,11.25,39.0703125,114.19140625,-25.0,-8.25,0.0838488191334363,-0.0837601201744919,1.4322645516269716,1.3982665215982235,0.2861111111111111,-0.1388888888888889,0.25,-0.18333333333333332,1,1,1,0,3
2026-03-12,2026-03-11,33668.0,34037.0,-369.0,-1.084114346152716,-154.25,-41.75,-26.02001953125,-15.359375,100.75,25.5,-1.77913392525737,-1.5227676506708532,-1.0402658716735402,-0.4759435357342356,-0.8569444444444444,0.5597222222222222,-0.9277777777777777,0.5666666666666667,-1,-1,0,-1,-3
2026-03-13,2026-03-12,32654.0,33510.0,-856.0,-2.5544613548194572,55.5,17.25,57.740234375,187.66015625,-138.25,-37.75,-0.9260544757082044,-0.6059115470564369,-1.163116847267398,-1.7196035575157809,0.30833333333333335,-0.7680555555555556,0.3833333333333333,-0.8388888888888888,1,1,1,-1,2
2026-03-17,2026-03-16,33626.0,33238.0,388.0,1.1673385883627174,-59.25,-14.0,10.61962890625,166.9296875,16.75,2.75,0.4708535054532392,0.24942548757938,-0.0944311218931792,1.6330149682920905,-0.32916666666666666,0.09305555555555556,-0.3111111111111111,0.06111111111111111,-1,1,1,1,2
2026-03-18,2026-03-17,34260.0,33806.0,454.0,1.3429568715612614,51.0,6.5,-25.64990234375,111.08984375,-6.75,-1.0,-1.4551433469982555,-1.3607567880073446,2.8659154888596383,5.044779977463065,0.2833333333333333,-0.0375,0.14444444444444443,-0.022222222222222223,1,-1,1,-1,0
2026-03-19,2026-03-18,33892.0,34565.0,-673.0,-1.9470562707941559,13.25,6.0,39.16015625,1.44140625,-40.5,-8.25,-0.2786624168723106,-0.2748797741878972,-3.37959362394622,-2.7309494834587222,0.07361111111111111,-0.22499999999999998,0.13333333333333333,-0.18333333333333332,1,1,0,0,2
2026-03-20,2026-03-19,33794.0,33577.0,217.0,0.6462757244542395,-18.75,-1.5,5.41015625,,1.25,2.5,-2.0057322297033164,-1.5138182356779215,-3.37959362394622,0.3119780226762847,-0.10416666666666667,0.006944444444444444,-0.03333333333333333,0.05555555555555555,0,1,0,-1,0
2026-03-24,2026-03-23,33300.0,32593.0,707.0,2.1691774307366614,-77.5,-20.25,-97.919921875,-344.3515625,204.5,47.5,-0.8423527782655094,-0.3742574504254636,1.4302358248600155,2.74096881792536,-0.4305555555555556,1.136111111111111,-0.44999999999999996,1.0555555555555556,-1,-1,-1,-1,-4
2026-03-25,2026-03-24,33790.0,32809.0,981.0,2.990033222591362,46.0,14.75,-10.91015625,-183.8671875,26.25,6.75,0.7716686495385705,0.5419124381509377,2.865597076204218,1.5896887298420648,0.2555555555555556,0.14583333333333334,0.3277777777777778,0.15,1,-1,-1,1,0
2026-03-26,2026-03-25,33845.0,33636.0,209.0,0.6213580687358783,-13.0,-7.25,-22.6103515625,-27.0078125,4.0,1.5,-2.379135929707588,-1.7406172392416708,-0.2715789493574205,-3.2212555232489226,-0.07222222222222222,0.022222222222222223,-0.16111111111111112,0.03333333333333333,-1,-1,0,-1,-3
2026-03-27,2026-03-26,32765.0,33380.0,-615.0,-1.8424206111443977,-3.75,1.5,88.76025390625,405.13671875,-55.25,-12.75,-2.1474167765036856,-1.6721843521074309,-0.4301537893802942,-0.395385075697785,-0.020833333333333336,-0.30694444444444446,0.03333333333333333,-0.2833333333333333,0,1,1,-1,1
2026-03-31,2026-03-30,32000.0,32486.0,-486.0,-1.4960290586714278,96.0,28.5,60.740234375,562.73828125,59.25,16.25,3.827862422484163,2.913114047102594,-1.5845028803462613,-4.260509201131391,0.5333333333333333,0.32916666666666666,0.6333333333333333,0.3611111111111111,1,1,1,1,4
2026-04-01,2026-03-31,33034.0,31971.0,1063.0,3.3248881799130463,130.75,25.0,43.02978515625,94.87109375,38.0,7.5,1.1593841838405838,0.7168516684867399,5.240434897820667,8.436291186282062,0.726388888888889,0.21111111111111108,0.5555555555555556,0.16666666666666669,1,1,1,1,4
2026-04-02,2026-04-01,33690.0,33386.0,304.0,0.910561313125262,49.0,13.25,-224.15966796875,-1186.5625,123.25,26.5,0.1750403261648436,0.1120875848556357,-2.37517261671899,-4.465482357189754,0.2722222222222222,0.6847222222222222,0.29444444444444445,0.5888888888888889,1,-1,-1,0,-1
2026-04-08,2026-04-07,34664.0,33175.0,1489.0,4.488319517709118,681.0,140.0,16.669921875,257.78125,-50.5,-17.5,2.8029105291791367,2.5081414644149813,5.38814722977472,6.871250047430499,3.783333333333333,-0.28055555555555556,3.111111111111111,-0.3888888888888889,1,1,1,1,4
2026-04-09,2026-04-08,35093.0,35033.0,60.0,0.17126709102845888,-26.75,-4.5,-4.509765625,33.33984375,-43.5,-12.75,0.8280528754784022,0.6170023529293189,-0.7336408102806558,-1.6063456924312105,-0.1486111111111111,-0.24166666666666667,-0.1,-0.2833333333333333,-1,0,0,1,0
2026-04-10,2026-04-09,35247.0,34936.0,311.0,0.8901992214334784,26.0,3.5,-1.580078125,115.296875,-21.0,-0.75,0.3525949632005032,-0.1138521091652355,1.8405638553428805,1.3994498943833644,0.14444444444444443,-0.11666666666666668,0.07777777777777778,-0.016666666666666666,1,0,1,1,3
2026-04-14,2026-04-13,36068.0,35463.0,605.0,1.7060034402052844,4.75,-1.5,-2.3896484375,36.01171875,43.75,11.25,1.964048247378392,1.1782866364792757,2.432838434565121,2.739547080065363,0.026388888888888885,0.24305555555555555,-0.03333333333333333,0.25,0,0,0,1,1
2026-04-15,2026-04-14,36702.0,36386.0,316.0,0.8684658934755125,28.75,4.5,-2.7900390625,-235.16015625,26.25,1.5,1.5945605830651963,0.7975783355387733,0.4437789151797933,2.0718048966319014,0.15972222222222224,0.14583333333333334,0.1,0.03333333333333333,1,0,-1,1,1
2026-04-16,2026-04-15,37306.0,37015.0,291.0,0.7861677698230447,78.25,15.5,18.5,205.25,5.0,-2.75,0.3609244545592194,0.2609955835367383,2.380871588621836,2.2106557771931934,0.4347222222222222,0.027777777777777776,0.34444444444444444,-0.06111111111111111,1,1,1,1,4
2026-04-17,2026-04-16,37150.0,37628.0,-478.0,-1.2703306048687146,23.25,4.5,5.93994140625,-2.58984375,22.75,5.25,1.51759455105116,1.2040463669150905,-1.7514625054842914,-0.548178763150986,0.12916666666666665,0.12638888888888888,0.1,0.11666666666666668,1,1,0,1,3
2026-04-21,2026-04-20,37710.0,37231.0,479.0,1.2865622733743385,49.75,6.25,-21.72998046875,-55.23828125,-13.5,-2.25,-0.5918184547990535,-0.6348217959672997,0.8912575007443913,2.7235556222744206,0.2763888888888889,-0.075,0.1388888888888889,-0.05,1,-1,-1,-1,-2
2026-04-22,2026-04-21,38130.0,38041.0,89.0,0.23395809784180227,76.5,12.25,-20.81005859375,111.16015625,13.5,1.25,1.6389530717891398,1.0460084168953945,0.3988050591480885,0.4611426514762318,0.42500000000000004,0.075,0.2722222222222222,0.027777777777777776,1,-1,1,1,2
2026-04-23,2026-04-22,38709.0,38197.0,512.0,1.340419404665288,-45.75,-9.75,-50.39990234375,-803.55859375,19.25,6.75,-0.8884505234035278,-0.4132868267081369,-0.7478769475245173,0.901846564659059,-0.25416666666666665,0.10694444444444445,-0.21666666666666665,0.15,-1,-1,-1,-1,-4
2026-04-24,2026-04-23,38288.0,37846.0,442.0,1.1678909263858794,175.5,23.75,20.31005859375,21.66796875,23.0,3.0,1.6289854507232526,0.7973689797975636,0.973870433349644,-0.0027822894683393,0.975,0.1277777777777778,0.5277777777777778,0.06666666666666667,1,1,0,1,3
2026-04-28,2026-04-27,39791.0,39967.0,-176.0,-0.4403632997222709,49.0,8.5,-35.18017578125,-108.73828125,-26.0,-1.5,-0.8972472953050814,-0.4894172187521972,-1.0239931901555588,0.3928967097520885,0.2722222222222222,-0.14444444444444443,0.18888888888888888,-0.03333333333333333,1,-1,-1,-1,-2
2026-04-29,2026-04-28,39691.0,39735.0,-44.0,-0.11073361016735875,72.5,11.0,2.72998046875,,-59.5,-10.5,0.0382724998823968,-0.0399172053140994,-1.0239931901555588,0.7510876742699679,0.4027777777777778,-0.33055555555555555,0.24444444444444444,-0.23333333333333336,1,0,0,0,1
2026-04-30,2026-04-29,39648.0,39471.0,177.0,0.4484304932735426,446.5,57.75,23.25,-77.0703125,128.5,17.75,0.887886270384497,1.0238239941821936,-1.0556840236601528,-1.375447047474332,2.4805555555555556,0.7138888888888889,1.2833333333333334,0.3944444444444445,1,1,-1,1,2
2026-05-05,2026-05-04,40943.0,41061.0,-118.0,-0.28737731667519056,42.0,6.5,,,29.25,3.5,1.0305254951532117,0.8120017337603702,0.3849194896994978,5.123909262993798,0.23333333333333336,0.1625,0.14444444444444443,0.07777777777777778,1,0,0,1,2
2026-05-06,2026-05-05,41671.0,41022.0,649.0,1.5820779094144606,68.5,8.0,22.06005859375,,-7.25,-0.75,2.0248201219420503,1.4588330317794274,0.3849194896994978,6.451931011822665,0.38055555555555554,-0.04027777777777778,0.17777777777777778,-0.016666666666666666,1,1,0,1,3
2026-05-07,2026-05-06,42331.0,41525.0,806.0,1.9409993979530404,-50.25,-2.0,83.56005859375,571.87890625,57.25,8.0,-0.126708893894023,-0.3803095327784889,5.57980944196983,1.4285176809007982,-0.2791666666666667,0.31805555555555554,-0.044444444444444446,0.17777777777777778,0,1,1,0,2
2026-05-08,2026-05-07,42064.0,42386.0,-322.0,-0.7596848015854292,100.75,20.5,-30.8701171875,-209.41796875,23.5,4.5,1.70843003899106,0.8425703533400997,-0.1912845157145959,0.1061434238731617,0.5597222222222222,0.13055555555555554,0.4555555555555556,0.1,1,-1,-1,1,0
2026-05-12,2026-05-11,42240.0,41988.0,252.0,0.6001714775650185,-21.5,-5.25,-359.9697265625,-741.65234375,-42.5,-5.5,-0.7076604802653486,-0.1602608860154508,0.520189746815447,-2.289501813613881,-0.11944444444444444,-0.2361111111111111,-0.11666666666666668,-0.12222222222222222,-1,-1,-1,-1,-4
2026-05-13,2026-05-12,41213.0,41731.0,-518.0,-1.2412834583403227,11.0,0.0,185.85986328125,478.8984375,73.25,5.75,1.2041483674895437,0.5849246488426552,0.843986881414871,2.627972313085958,0.06111111111111111,0.4069444444444444,0.0,0.1277777777777778,0,1,1,1,3
2026-05-14,2026-05-13,41930.0,41478.0,452.0,1.0897343169873186,145.0,11.75,-104.47998046875,-209.4296875,-29.75,-3.75,0.8820462911741878,0.7655604577358366,-0.9768262823148576,1.7516601168337864,0.8055555555555556,-0.16527777777777777,0.26111111111111107,-0.08333333333333334,1,-1,-1,1,0
2026-05-15,2026-05-14,42291.0,41663.0,628.0,1.507332645272784,-4.5,-4.0,-222.7802734375,-627.94140625,123.25,8.5,-1.5396158443578667,-1.236332012805175,-1.986721853142348,-6.117089222465677,-0.025,0.6847222222222222,-0.08888888888888889,0.18888888888888888,-1,-1,-1,-1,-4
2026-05-19,2026-05-18,40863.0,40792.0,71.0,0.1740537360266719,8.0,3.75,-120.89990234375,-143.20703125,167.75,27.75,-0.8432862066224178,-0.6678320788135905,-0.4363318807136029,-3.251444664243464,0.044444444444444446,0.9319444444444445,0.08333333333333334,0.6166666666666667,1,-1,-1,-1,-2
2026-05-20,2026-05-19,40042.0,40254.0,-212.0,-0.526655736075918,39.5,3.0,82.5400390625,-25.48046875,72.25,8.5,1.5447910900689754,1.0792026370445518,-1.2323243909357573,-0.8623884998750997,0.21944444444444447,0.4013888888888889,0.06666666666666667,0.18888888888888888,1,1,0,1,3
2026-05-21,2026-05-20,40935.0,40151.0,784.0,1.9526288261811662,-168.5,-29.25,31.18017578125,211.7109375,-46.75,-5.5,0.086562326957118,0.1715330430698936,3.1431301869525363,8.415090020069172,-0.9361111111111111,-0.2597222222222222,-0.65,-0.12222222222222222,-1,1,1,0,1
2026-05-22,2026-05-21,42192.0,41530.0,662.0,1.5940284131952804,110.5,17.25,36.27001953125,76.79296875,36.75,3.25,0.1934769749697418,0.372697324090665,2.682909530280897,0.410974959403565,0.6138888888888889,0.20416666666666664,0.3833333333333333,0.07222222222222222,1,1,1,0,3
2026-05-26,2026-05-25,44256.0,43901.0,355.0,0.808637616455206,,,-15.15966796875,17.28125,-33.0,-6.0,1.1851250059960128,0.6108260424063872,-0.2487815560891282,2.545963162273024,,-0.18333333333333332,,-0.13333333333333333,0,-1,0,1,0
2026-05-27,2026-05-26,44440.0,43862.0,578.0,1.3177693675618987,84.75,13.0,40.6396484375,-158.6640625,36.75,4.25,0.0695927978707988,0.0164879144690877,0.0051084803839529,2.2515092862820385,0.4708333333333333,0.20416666666666664,0.28888888888888886,0.09444444444444444,1,1,-1,0,1
2026-05-28,2026-05-27,45188.0,44800.0,388.0,0.8660714285714286,-54.75,-5.0,-35.0,-55.65234375,50.75,4.0,0.9100007014480438,0.5753716619668614,-0.4712182183864821,-0.527545726781109,-0.30416666666666664,0.28194444444444444,-0.1111111111111111,0.08888888888888889,-1,-1,-1,1,-2
2026-05-29,2026-05-28,44660.0,43839.0,821.0,1.8727616962065743,-65.25,-10.25,69.7099609375,186.9609375,1.5,0.5,0.2048797158850313,0.2172260678511728,2.529448075134044,3.553451987338652,-0.36250000000000004,0.008333333333333333,-0.2277777777777778,0.011111111111111112,-1,1,1,0,1
2026-06-02,2026-06-01,46137.0,46120.0,17.0,0.03686036426712923,-149.75,-26.75,1.3798828125,-267.3828125,53.25,12.0,0.0261745240833333,0.1292088941155178,-0.2989287307498478,0.1491782528443064,-0.8319444444444445,0.29583333333333334,-0.5944444444444444,0.26666666666666666,-1,0,-1,0,-2
2026-06-03,2026-06-02,46792.0,46144.0,648.0,1.4042995839112344,-23.0,-3.0,,26.2734375,33.25,1.25,-0.8855126741294739,-0.7372041104846239,2.499302562414374,0.1491782528443064,-0.1277777777777778,0.18472222222222223,-0.06666666666666667,0.027777777777777776,-1,0,0,-1,-2
2026-06-04,2026-06-03,46475.0,46875.0,-400.0,-0.8533333333333334,3.75,-1.0,-33.7099609375,-83.9375,15.5,10.0,-0.0857211141446545,0.4054961568363158,-1.3617196923569996,-1.841507219902172,0.020833333333333336,0.08611111111111111,-0.022222222222222223,0.2222222222222222,0,-1,-1,0,-2
2026-06-05,2026-06-04,45671.0,46310.0,-639.0,-1.3798315698553227,-256.75,-28.75,200.27001953125,222.046875,-20.0,-0.75,-4.179989127532524,-2.6445361894386843,-1.308079619760805,-5.542280130705535,-1.426388888888889,-0.1111111111111111,-0.638888888888889,-0.016666666666666666,-1,1,1,-1,0
2026-06-09,2026-06-08,43665.0,43148.0,517.0,1.1982015388894038,-97.5,-17.0,32.81005859375,403.73828125,-40.25,-4.0,-0.9673857745857828,-0.2576393978084512,2.1742069607276315,8.183945117168022,-0.5416666666666667,-0.2236111111111111,-0.37777777777777777,-0.08888888888888889,-1,1,1,-1,0
2026-06-10,2026-06-09,43838.0,44732.0,-894.0,-1.9985692569078066,-65.25,-8.5,8.85009765625,-156.26953125,21.0,-0.75,-1.9834256648155744,-1.6199450298948426,-1.8915058689026765,-4.521594525510098,-0.36250000000000004,0.11666666666666668,-0.18888888888888888,-0.016666666666666666,-1,1,-1,-1,-2
2026-06-11,2026-06-10,42610.0,43344.0,-734.0,-1.6934293097083795,77.5,10.0,31.39013671875,179.3984375,97.75,18.75,2.543396397425446,1.7518885564244746,0.0592091500535074,0.4285492592902118,0.4305555555555556,0.5430555555555555,0.2222222222222222,0.4166666666666667,1,1,1,1,4
2026-06-12,2026-06-11,44938.0,43226.0,1712.0,3.960579280988294,155.0,14.5,-11.3193359375,-124.375,29.5,7.75,0.3067831463903436,0.5025513873057053,2.807297078199067,4.632563486717767,0.8611111111111112,0.1638888888888889,0.32222222222222224,0.17222222222222222,1,-1,-1,1,0
